horizon,lookback,model_family,pretraining_objective,completed_run_count,failed_run_count,mean_accuracy,std_accuracy,mean_macro_f1,std_macro_f1,mean_mcc,std_mcc,mean_ece,std_ece,mean_brier_score,mean_nll
10,10,matrix_transformer,masked_reconstruction,1,0,0.5912264249244555,0.0,0.24812577739607686,0.0,0.012203749026723299,0.0,0.1270182237023448,0.0,0.590658213461356,0.9998028165397608
10,10,matrix_transformer,next_field,1,0,0.5911222256955299,0.0,0.24767518009168302,0.0,0.0,0.0,0.16919407152495625,0.0,0.6214368155048346,1.0738281822469482
10,10,matrix_transformer,none,1,0,0.590340731478587,0.0,0.2598609546144611,0.0,0.0319831406009846,0.0,0.13033527113480917,0.0,0.5878413779888315,0.9933300906848914
