model_name,split,confidence_threshold,cost_bps,latency_steps,eligible_predictions,trade_count_proxy,turnover_proxy,gross_signal_return_proxy,cost_proxy,net_signal_return_proxy,hit_rate_proxy
majority,test,0.0,0.0,0,15723,15723,15723.0,23.490181481037332,0.0,23.490181481037332,0.5402276919163009
majority,test,0.0,0.5,0,15723,15723,15723.0,23.490181481037332,0.5,22.990181481037332,0.5402276919163009
majority,test,0.0,1.0,0,15723,15723,15723.0,23.490181481037332,1.0,22.490181481037332,0.5402276919163009
majority,test,0.0,5.0,0,15723,15723,15723.0,23.490181481037332,5.0,18.490181481037332,0.5402276919163009
majority,test,0.0,0.0,1,15722,15722,15722.0,23.48137373497028,0.0,23.48137373497028,0.5401984480346012
majority,test,0.0,0.5,1,15722,15722,15722.0,23.48137373497028,0.5,22.98137373497028,0.5401984480346012
majority,test,0.0,1.0,1,15722,15722,15722.0,23.48137373497028,1.0,22.48137373497028,0.5401984480346012
majority,test,0.0,5.0,1,15722,15722,15722.0,23.48137373497028,5.0,18.48137373497028,0.5401984480346012
majority,test,0.5,0.0,0,15723,15723,15723.0,23.490181481037332,0.0,23.490181481037332,0.5402276919163009
majority,test,0.5,0.5,0,15723,15723,15723.0,23.490181481037332,0.5,22.990181481037332,0.5402276919163009
majority,test,0.5,1.0,0,15723,15723,15723.0,23.490181481037332,1.0,22.490181481037332,0.5402276919163009
majority,test,0.5,5.0,0,15723,15723,15723.0,23.490181481037332,5.0,18.490181481037332,0.5402276919163009
majority,test,0.5,0.0,1,15722,15722,15722.0,23.48137373497028,0.0,23.48137373497028,0.5401984480346012
majority,test,0.5,0.5,1,15722,15722,15722.0,23.48137373497028,0.5,22.98137373497028,0.5401984480346012
majority,test,0.5,1.0,1,15722,15722,15722.0,23.48137373497028,1.0,22.48137373497028,0.5401984480346012
majority,test,0.5,5.0,1,15722,15722,15722.0,23.48137373497028,5.0,18.48137373497028,0.5401984480346012
majority,test,0.6,0.0,0,15723,15723,15723.0,23.490181481037332,0.0,23.490181481037332,0.5402276919163009
majority,test,0.6,0.5,0,15723,15723,15723.0,23.490181481037332,0.5,22.990181481037332,0.5402276919163009
majority,test,0.6,1.0,0,15723,15723,15723.0,23.490181481037332,1.0,22.490181481037332,0.5402276919163009
majority,test,0.6,5.0,0,15723,15723,15723.0,23.490181481037332,5.0,18.490181481037332,0.5402276919163009
majority,test,0.6,0.0,1,15722,15722,15722.0,23.48137373497028,0.0,23.48137373497028,0.5401984480346012
majority,test,0.6,0.5,1,15722,15722,15722.0,23.48137373497028,0.5,22.98137373497028,0.5401984480346012
majority,test,0.6,1.0,1,15722,15722,15722.0,23.48137373497028,1.0,22.48137373497028,0.5401984480346012
majority,test,0.6,5.0,1,15722,15722,15722.0,23.48137373497028,5.0,18.48137373497028,0.5401984480346012
majority,test,0.7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
majority,test,0.7,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0
majority,test,0.7,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
majority,test,0.7,5.0,0,0,0,0.0,0.0,0.0,0.0,0.0
majority,test,0.7,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0
majority,test,0.7,0.5,1,0,0,0.0,0.0,0.0,0.0,0.0
majority,test,0.7,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
majority,test,0.7,5.0,1,0,0,0.0,0.0,0.0,0.0,0.0
logistic,test,0.0,0.0,0,15723,15080,15080.0,25.038390709069798,0.0,25.038390709069798,0.5651593207403167
logistic,test,0.0,0.5,0,15723,15080,15080.0,25.038390709069798,0.5,24.538390709069798,0.5651593207403167
logistic,test,0.0,1.0,0,15723,15080,15080.0,25.038390709069798,1.0,24.038390709069798,0.5651593207403167
logistic,test,0.0,5.0,0,15723,15080,15080.0,25.038390709069798,5.0,20.038390709069798,0.5651593207403167
logistic,test,0.0,0.0,1,15722,15079,15079.0,24.764012684777747,0.0,24.764012684777747,0.5651316626383411
logistic,test,0.0,0.5,1,15722,15079,15079.0,24.764012684777747,0.5,24.264012684777747,0.5651316626383411
logistic,test,0.0,1.0,1,15722,15079,15079.0,24.764012684777747,1.0,23.764012684777747,0.5651316626383411
logistic,test,0.0,5.0,1,15722,15079,15079.0,24.764012684777747,5.0,19.764012684777747,0.5651316626383411
logistic,test,0.5,0.0,0,10886,10820,10820.0,17.218246572995405,0.0,17.218246572995405,0.6312695204850266
logistic,test,0.5,0.5,0,10886,10820,10820.0,17.218246572995405,0.5,16.718246572995405,0.6312695204850266
logistic,test,0.5,1.0,0,10886,10820,10820.0,17.218246572995405,1.0,16.218246572995405,0.6312695204850266
logistic,test,0.5,5.0,0,10886,10820,10820.0,17.218246572995405,5.0,12.218246572995405,0.6312695204850266
logistic,test,0.5,0.0,1,10885,10819,10819.0,17.107467037259617,0.0,17.107467037259617,0.6312356453835554
logistic,test,0.5,0.5,1,10885,10819,10819.0,17.107467037259617,0.5,16.607467037259617,0.6312356453835554
logistic,test,0.5,1.0,1,10885,10819,10819.0,17.107467037259617,1.0,16.107467037259617,0.6312356453835554
logistic,test,0.5,5.0,1,10885,10819,10819.0,17.107467037259617,5.0,12.107467037259617,0.6312356453835554
logistic,test,0.6,0.0,0,6766,6738,6738.0,22.14480624542336,0.0,22.14480624542336,0.6956843038723027
logistic,test,0.6,0.5,0,6766,6738,6738.0,22.14480624542336,0.5,21.64480624542336,0.6956843038723027
logistic,test,0.6,1.0,0,6766,6738,6738.0,22.14480624542336,1.0,21.14480624542336,0.6956843038723027
logistic,test,0.6,5.0,0,6766,6738,6738.0,22.14480624542336,5.0,17.14480624542336,0.6956843038723027
logistic,test,0.6,0.0,1,6765,6737,6737.0,22.013157701949645,0.0,22.013157701949645,0.695639320029564
logistic,test,0.6,0.5,1,6765,6737,6737.0,22.013157701949645,0.5,21.513157701949645,0.695639320029564
logistic,test,0.6,1.0,1,6765,6737,6737.0,22.013157701949645,1.0,21.013157701949645,0.695639320029564
logistic,test,0.6,5.0,1,6765,6737,6737.0,22.013157701949645,5.0,17.013157701949645,0.695639320029564
logistic,test,0.7,0.0,0,2928,2908,2908.0,12.58314706340863,0.0,12.58314706340863,0.7616120218579235
logistic,test,0.7,0.5,0,2928,2908,2908.0,12.58314706340863,0.5,12.08314706340863,0.7616120218579235
logistic,test,0.7,1.0,0,2928,2908,2908.0,12.58314706340863,1.0,11.58314706340863,0.7616120218579235
logistic,test,0.7,5.0,0,2928,2908,2908.0,12.58314706340863,5.0,7.58314706340863,0.7616120218579235
logistic,test,0.7,0.0,1,2927,2907,2907.0,12.536729589029783,0.0,12.536729589029783,0.761530577382986
logistic,test,0.7,0.5,1,2927,2907,2907.0,12.536729589029783,0.5,12.036729589029783,0.761530577382986
logistic,test,0.7,1.0,1,2927,2907,2907.0,12.536729589029783,1.0,11.536729589029783,0.761530577382986
logistic,test,0.7,5.0,1,2927,2907,2907.0,12.536729589029783,5.0,7.5367295890297825,0.761530577382986
elastic_net,test,0.0,0.0,0,15723,15081,15081.0,25.033863340014275,0.0,25.033863340014275,0.5651593207403167
elastic_net,test,0.0,0.5,0,15723,15081,15081.0,25.033863340014275,0.5,24.533863340014275,0.5651593207403167
elastic_net,test,0.0,1.0,0,15723,15081,15081.0,25.033863340014275,1.0,24.033863340014275,0.5651593207403167
elastic_net,test,0.0,5.0,0,15723,15081,15081.0,25.033863340014275,5.0,20.033863340014275,0.5651593207403167
elastic_net,test,0.0,0.0,1,15722,15080,15080.0,24.766386980568786,0.0,24.766386980568786,0.5651316626383411
elastic_net,test,0.0,0.5,1,15722,15080,15080.0,24.766386980568786,0.5,24.266386980568786,0.5651316626383411
elastic_net,test,0.0,1.0,1,15722,15080,15080.0,24.766386980568786,1.0,23.766386980568786,0.5651316626383411
elastic_net,test,0.0,5.0,1,15722,15080,15080.0,24.766386980568786,5.0,19.766386980568786,0.5651316626383411
elastic_net,test,0.5,0.0,0,10881,10815,10815.0,17.230880853747774,0.0,17.230880853747774,0.6312838893484055
elastic_net,test,0.5,0.5,0,10881,10815,10815.0,17.230880853747774,0.5,16.730880853747774,0.6312838893484055
elastic_net,test,0.5,1.0,0,10881,10815,10815.0,17.230880853747774,1.0,16.230880853747774,0.6312838893484055
elastic_net,test,0.5,5.0,0,10881,10815,10815.0,17.230880853747774,5.0,12.230880853747774,0.6312838893484055
elastic_net,test,0.5,0.0,1,10880,10814,10814.0,17.115832266719117,0.0,17.115832266719117,0.63125
elastic_net,test,0.5,0.5,1,10880,10814,10814.0,17.115832266719117,0.5,16.615832266719117,0.63125
elastic_net,test,0.5,1.0,1,10880,10814,10814.0,17.115832266719117,1.0,16.115832266719117,0.63125
elastic_net,test,0.5,5.0,1,10880,10814,10814.0,17.115832266719117,5.0,12.115832266719117,0.63125
elastic_net,test,0.6,0.0,0,6770,6743,6743.0,22.13161381262571,0.0,22.13161381262571,0.6954209748892172
