horizon,model,ablation_mode,feature_group,completed_runs,failed_runs,mean_accuracy,std_accuracy,mean_macro_f1,std_macro_f1,mean_mcc,std_mcc,mean_ece
20,logistic,all_features,all,1,0,0.5290257051332136,0.0,0.35686052337485474,0.0,0.20580656075952056,0.0,0.021937571261057477
20,logistic,no_proxy_features,no_proxy,1,0,0.4896736724223247,0.0,0.2520603705489246,0.0,0.07628266654707677,0.0,0.036048584043734774
20,logistic,remove_one_group,snapshot_order_flow_proxy,1,0,0.4896736724223247,0.0,0.2520603705489246,0.0,0.07628266654707677,0.0,0.036048584043734774
20,logistic,remove_one_group,spread,1,0,0.5195457978487903,0.0,0.32300013112466247,0.0,0.19519520253558414,0.0,0.022565407347116682
20,ridge,all_features,all,1,0,0.5087637054978253,0.0,0.30407001287223023,0.0,0.15016687770357753,0.0,
20,ridge,no_proxy_features,no_proxy,1,0,0.4894392791103472,0.0,0.2513328824913131,0.0,0.07515035879419574,0.0,
20,ridge,remove_one_group,snapshot_order_flow_proxy,1,0,0.4894392791103472,0.0,0.2513328824913131,0.0,0.07515035879419574,0.0,
20,ridge,remove_one_group,spread,1,0,0.4991275360054171,0.0,0.2657750487792479,0.0,0.13507818018511258,0.0,
