model_name,split,confidence_threshold,cost_bps,latency_steps,eligible_predictions,trade_count_proxy,turnover_proxy,gross_signal_return_proxy,cost_proxy,net_signal_return_proxy,hit_rate_proxy
random_forest,test,0.0,1.0,1,13859,12905,12905.0,11.093769224413363,1.0,10.093769224413363,0.5840248214156866
random_forest,test,0.0,5.0,1,13859,12905,12905.0,11.093769224413363,5.0,6.0937692244133626,0.5840248214156866
random_forest,test,0.5,0.0,0,6390,6286,6286.0,11.25900879000422,0.0,11.25900879000422,0.687793427230047
random_forest,test,0.5,0.5,0,6390,6286,6286.0,11.25900879000422,0.5,10.75900879000422,0.687793427230047
random_forest,test,0.5,1.0,0,6390,6286,6286.0,11.25900879000422,1.0,10.25900879000422,0.687793427230047
random_forest,test,0.5,5.0,0,6390,6286,6286.0,11.25900879000422,5.0,6.25900879000422,0.687793427230047
random_forest,test,0.5,0.0,1,6389,6285,6285.0,5.396465753483159,0.0,5.396465753483159,0.6879010799812177
random_forest,test,0.5,0.5,1,6389,6285,6285.0,5.396465753483159,0.5,4.896465753483159,0.6879010799812177
random_forest,test,0.5,1.0,1,6389,6285,6285.0,5.396465753483159,1.0,4.396465753483159,0.6879010799812177
random_forest,test,0.5,5.0,1,6389,6285,6285.0,5.396465753483159,5.0,0.3964657534831586,0.6879010799812177
random_forest,test,0.6,0.0,0,2361,2352,2352.0,15.003956558179077,0.0,15.003956558179077,0.7530707327403643
random_forest,test,0.6,0.5,0,2361,2352,2352.0,15.003956558179077,0.5,14.503956558179077,0.7530707327403643
random_forest,test,0.6,1.0,0,2361,2352,2352.0,15.003956558179077,1.0,14.003956558179077,0.7530707327403643
random_forest,test,0.6,5.0,0,2361,2352,2352.0,15.003956558179077,5.0,10.003956558179077,0.7530707327403643
random_forest,test,0.6,0.0,1,2361,2352,2352.0,0.029079811759632975,0.0,0.029079811759632975,0.7534942820838628
random_forest,test,0.6,0.5,1,2361,2352,2352.0,0.029079811759632975,0.5,-0.470920188240367,0.7534942820838628
random_forest,test,0.6,1.0,1,2361,2352,2352.0,0.029079811759632975,1.0,-0.9709201882403671,0.7534942820838628
random_forest,test,0.6,5.0,1,2361,2352,2352.0,0.029079811759632975,5.0,-4.970920188240367,0.7534942820838628
random_forest,test,0.7,0.0,0,424,423,423.0,1.0854064697771693,0.0,1.0854064697771693,0.7735849056603774
random_forest,test,0.7,0.5,0,424,423,423.0,1.0854064697771693,0.5,0.5854064697771693,0.7735849056603774
random_forest,test,0.7,1.0,0,424,423,423.0,1.0854064697771693,1.0,0.08540646977716926,0.7735849056603774
random_forest,test,0.7,5.0,0,424,423,423.0,1.0854064697771693,5.0,-3.914593530222831,0.7735849056603774
random_forest,test,0.7,0.0,1,425,424,424.0,0.9714433310154245,0.0,0.9714433310154245,0.7741176470588236
random_forest,test,0.7,0.5,1,425,424,424.0,0.9714433310154245,0.5,0.47144333101542446,0.7741176470588236
random_forest,test,0.7,1.0,1,425,424,424.0,0.9714433310154245,1.0,-0.02855666898457554,0.7741176470588236
random_forest,test,0.7,5.0,1,425,424,424.0,0.9714433310154245,5.0,-4.028556668984575,0.7741176470588236
gradient_boosting,test,0.0,0.0,0,13860,13130,13130.0,14.828791942257139,0.0,14.828791942257139,0.617027417027417
gradient_boosting,test,0.0,0.5,0,13860,13130,13130.0,14.828791942257139,0.5,14.328791942257139,0.617027417027417
gradient_boosting,test,0.0,1.0,0,13860,13130,13130.0,14.828791942257139,1.0,13.828791942257139,0.617027417027417
gradient_boosting,test,0.0,5.0,0,13860,13130,13130.0,14.828791942257139,5.0,9.828791942257139,0.617027417027417
gradient_boosting,test,0.0,0.0,1,13859,13129,13129.0,8.612036942258756,0.0,8.612036942258756,0.6170719388123241
gradient_boosting,test,0.0,0.5,1,13859,13129,13129.0,8.612036942258756,0.5,8.112036942258756,0.6170719388123241
gradient_boosting,test,0.0,1.0,1,13859,13129,13129.0,8.612036942258756,1.0,7.612036942258756,0.6170719388123241
gradient_boosting,test,0.0,5.0,1,13859,13129,13129.0,8.612036942258756,5.0,3.612036942258756,0.6170719388123241
gradient_boosting,test,0.5,0.0,0,10071,9945,9945.0,15.493299083811822,0.0,15.493299083811822,0.6980438883924138
gradient_boosting,test,0.5,0.5,0,10071,9945,9945.0,15.493299083811822,0.5,14.993299083811822,0.6980438883924138
gradient_boosting,test,0.5,1.0,0,10071,9945,9945.0,15.493299083811822,1.0,14.493299083811822,0.6980438883924138
gradient_boosting,test,0.5,5.0,0,10071,9945,9945.0,15.493299083811822,5.0,10.493299083811822,0.6980438883924138
gradient_boosting,test,0.5,0.0,1,10070,9944,9944.0,11.388546849143458,0.0,11.388546849143458,0.6981132075471698
gradient_boosting,test,0.5,0.5,1,10070,9944,9944.0,11.388546849143458,0.5,10.888546849143458,0.6981132075471698
gradient_boosting,test,0.5,1.0,1,10070,9944,9944.0,11.388546849143458,1.0,10.388546849143458,0.6981132075471698
gradient_boosting,test,0.5,5.0,1,10070,9944,9944.0,11.388546849143458,5.0,6.388546849143458,0.6981132075471698
gradient_boosting,test,0.6,0.0,0,7082,7064,7064.0,15.672367329531921,0.0,15.672367329531921,0.7478113527252188
gradient_boosting,test,0.6,0.5,0,7082,7064,7064.0,15.672367329531921,0.5,15.172367329531921,0.7478113527252188
gradient_boosting,test,0.6,1.0,0,7082,7064,7064.0,15.672367329531921,1.0,14.672367329531921,0.7478113527252188
gradient_boosting,test,0.6,5.0,0,7082,7064,7064.0,15.672367329531921,5.0,10.672367329531921,0.7478113527252188
gradient_boosting,test,0.6,0.0,1,7081,7063,7063.0,10.665236793511534,0.0,10.665236793511534,0.7479169608812315
gradient_boosting,test,0.6,0.5,1,7081,7063,7063.0,10.665236793511534,0.5,10.165236793511534,0.7479169608812315
gradient_boosting,test,0.6,1.0,1,7081,7063,7063.0,10.665236793511534,1.0,9.665236793511534,0.7479169608812315
gradient_boosting,test,0.6,5.0,1,7081,7063,7063.0,10.665236793511534,5.0,5.665236793511534,0.7479169608812315
gradient_boosting,test,0.7,0.0,0,3383,3381,3381.0,10.319677825582753,0.0,10.319677825582753,0.8173219036358262
gradient_boosting,test,0.7,0.5,0,3383,3381,3381.0,10.319677825582753,0.5,9.819677825582753,0.8173219036358262
gradient_boosting,test,0.7,1.0,0,3383,3381,3381.0,10.319677825582753,1.0,9.319677825582753,0.8173219036358262
gradient_boosting,test,0.7,5.0,0,3383,3381,3381.0,10.319677825582753,5.0,5.319677825582753,0.8173219036358262
gradient_boosting,test,0.7,0.0,1,3383,3381,3381.0,-0.07685270440548321,0.0,-0.07685270440548321,0.8176174992610109
gradient_boosting,test,0.7,0.5,1,3383,3381,3381.0,-0.07685270440548321,0.5,-0.5768527044054832,0.8176174992610109
gradient_boosting,test,0.7,1.0,1,3383,3381,3381.0,-0.07685270440548321,1.0,-1.0768527044054832,0.8176174992610109
gradient_boosting,test,0.7,5.0,1,3383,3381,3381.0,-0.07685270440548321,5.0,-5.076852704405483,0.8176174992610109
