ablation_family,ablation_name,fold_id,model_name,split,metric_name,metric_value,baseline_value,delta_vs_baseline,status,skip_reason,confidence_threshold,cost_bps,latency_steps
execution,cost_0.5_latency_1,fold_3,gradient_boosting,test,net_signal_return_proxy,8.112036942258756,14.82879194225714,-6.716754999998384,ok,,0.0,0.5,1
execution,cost_0.5_latency_1,fold_3,gradient_boosting,test,gross_signal_return_proxy,8.612036942258756,14.82879194225714,-6.216754999998384,ok,,0.0,0.5,1
execution,cost_0.5_latency_1,fold_3,gradient_boosting,test,turnover_proxy,13129.0,13130.0,-1.0,ok,,0.0,0.5,1
execution,cost_1_latency_1,fold_3,gradient_boosting,test,net_signal_return_proxy,7.612036942258756,14.82879194225714,-7.216754999998384,ok,,0.0,1.0,1
execution,cost_1_latency_1,fold_3,gradient_boosting,test,gross_signal_return_proxy,8.612036942258756,14.82879194225714,-6.216754999998384,ok,,0.0,1.0,1
execution,cost_1_latency_1,fold_3,gradient_boosting,test,turnover_proxy,13129.0,13130.0,-1.0,ok,,0.0,1.0,1
execution,cost_5_latency_1,fold_3,gradient_boosting,test,net_signal_return_proxy,3.612036942258756,14.82879194225714,-11.216754999998384,ok,,0.0,5.0,1
execution,cost_5_latency_1,fold_3,gradient_boosting,test,gross_signal_return_proxy,8.612036942258756,14.82879194225714,-6.216754999998384,ok,,0.0,5.0,1
execution,cost_5_latency_1,fold_3,gradient_boosting,test,turnover_proxy,13129.0,13130.0,-1.0,ok,,0.0,5.0,1
execution,cost_0_latency_0,fold_4,gradient_boosting,test,net_signal_return_proxy,19.70370074206396,19.70370074206396,0.0,ok,,0.0,0.0,0
execution,cost_0_latency_0,fold_4,gradient_boosting,test,gross_signal_return_proxy,19.70370074206396,19.70370074206396,0.0,ok,,0.0,0.0,0
execution,cost_0_latency_0,fold_4,gradient_boosting,test,turnover_proxy,13937.0,13937.0,0.0,ok,,0.0,0.0,0
execution,cost_0.5_latency_0,fold_4,gradient_boosting,test,net_signal_return_proxy,19.20370074206396,19.70370074206396,-0.5,ok,,0.0,0.5,0
execution,cost_0.5_latency_0,fold_4,gradient_boosting,test,gross_signal_return_proxy,19.70370074206396,19.70370074206396,0.0,ok,,0.0,0.5,0
execution,cost_0.5_latency_0,fold_4,gradient_boosting,test,turnover_proxy,13937.0,13937.0,0.0,ok,,0.0,0.5,0
execution,cost_1_latency_0,fold_4,gradient_boosting,test,net_signal_return_proxy,18.70370074206396,19.70370074206396,-1.0,ok,,0.0,1.0,0
execution,cost_1_latency_0,fold_4,gradient_boosting,test,gross_signal_return_proxy,19.70370074206396,19.70370074206396,0.0,ok,,0.0,1.0,0
execution,cost_1_latency_0,fold_4,gradient_boosting,test,turnover_proxy,13937.0,13937.0,0.0,ok,,0.0,1.0,0
execution,cost_5_latency_0,fold_4,gradient_boosting,test,net_signal_return_proxy,14.703700742063962,19.70370074206396,-4.9999999999999964,ok,,0.0,5.0,0
execution,cost_5_latency_0,fold_4,gradient_boosting,test,gross_signal_return_proxy,19.70370074206396,19.70370074206396,0.0,ok,,0.0,5.0,0
execution,cost_5_latency_0,fold_4,gradient_boosting,test,turnover_proxy,13937.0,13937.0,0.0,ok,,0.0,5.0,0
execution,cost_0_latency_1,fold_4,gradient_boosting,test,net_signal_return_proxy,18.748422604601185,19.70370074206396,-0.9552781374627735,ok,,0.0,0.0,1
execution,cost_0_latency_1,fold_4,gradient_boosting,test,gross_signal_return_proxy,18.748422604601185,19.70370074206396,-0.9552781374627735,ok,,0.0,0.0,1
execution,cost_0_latency_1,fold_4,gradient_boosting,test,turnover_proxy,13936.0,13937.0,-1.0,ok,,0.0,0.0,1
execution,cost_0.5_latency_1,fold_4,gradient_boosting,test,net_signal_return_proxy,18.248422604601185,19.70370074206396,-1.4552781374627735,ok,,0.0,0.5,1
execution,cost_0.5_latency_1,fold_4,gradient_boosting,test,gross_signal_return_proxy,18.748422604601185,19.70370074206396,-0.9552781374627735,ok,,0.0,0.5,1
execution,cost_0.5_latency_1,fold_4,gradient_boosting,test,turnover_proxy,13936.0,13937.0,-1.0,ok,,0.0,0.5,1
execution,cost_1_latency_1,fold_4,gradient_boosting,test,net_signal_return_proxy,17.748422604601185,19.70370074206396,-1.9552781374627735,ok,,0.0,1.0,1
execution,cost_1_latency_1,fold_4,gradient_boosting,test,gross_signal_return_proxy,18.748422604601185,19.70370074206396,-0.9552781374627735,ok,,0.0,1.0,1
execution,cost_1_latency_1,fold_4,gradient_boosting,test,turnover_proxy,13936.0,13937.0,-1.0,ok,,0.0,1.0,1
execution,cost_5_latency_1,fold_4,gradient_boosting,test,net_signal_return_proxy,13.748422604601185,19.70370074206396,-5.9552781374627735,ok,,0.0,5.0,1
execution,cost_5_latency_1,fold_4,gradient_boosting,test,gross_signal_return_proxy,18.748422604601185,19.70370074206396,-0.9552781374627735,ok,,0.0,5.0,1
execution,cost_5_latency_1,fold_4,gradient_boosting,test,turnover_proxy,13936.0,13937.0,-1.0,ok,,0.0,5.0,1
execution,cost_0_latency_0,fold_5,gradient_boosting,test,net_signal_return_proxy,-4.740023717907377,-4.740023717907377,0.0,ok,,0.0,0.0,0
execution,cost_0_latency_0,fold_5,gradient_boosting,test,gross_signal_return_proxy,-4.740023717907377,-4.740023717907377,0.0,ok,,0.0,0.0,0
execution,cost_0_latency_0,fold_5,gradient_boosting,test,turnover_proxy,18342.0,18342.0,0.0,ok,,0.0,0.0,0
execution,cost_0.5_latency_0,fold_5,gradient_boosting,test,net_signal_return_proxy,-5.240023717907377,-4.740023717907377,-0.5,ok,,0.0,0.5,0
execution,cost_0.5_latency_0,fold_5,gradient_boosting,test,gross_signal_return_proxy,-4.740023717907377,-4.740023717907377,0.0,ok,,0.0,0.5,0
execution,cost_0.5_latency_0,fold_5,gradient_boosting,test,turnover_proxy,18342.0,18342.0,0.0,ok,,0.0,0.5,0
execution,cost_1_latency_0,fold_5,gradient_boosting,test,net_signal_return_proxy,-5.740023717907377,-4.740023717907377,-1.0,ok,,0.0,1.0,0
execution,cost_1_latency_0,fold_5,gradient_boosting,test,gross_signal_return_proxy,-4.740023717907377,-4.740023717907377,0.0,ok,,0.0,1.0,0
execution,cost_1_latency_0,fold_5,gradient_boosting,test,turnover_proxy,18342.0,18342.0,0.0,ok,,0.0,1.0,0
execution,cost_5_latency_0,fold_5,gradient_boosting,test,net_signal_return_proxy,-9.740023717907375,-4.740023717907377,-4.999999999999998,ok,,0.0,5.0,0
execution,cost_5_latency_0,fold_5,gradient_boosting,test,gross_signal_return_proxy,-4.740023717907377,-4.740023717907377,0.0,ok,,0.0,5.0,0
execution,cost_5_latency_0,fold_5,gradient_boosting,test,turnover_proxy,18342.0,18342.0,0.0,ok,,0.0,5.0,0
execution,cost_0_latency_1,fold_5,gradient_boosting,test,net_signal_return_proxy,-5.367769588334111,-4.740023717907377,-0.6277458704267342,ok,,0.0,0.0,1
execution,cost_0_latency_1,fold_5,gradient_boosting,test,gross_signal_return_proxy,-5.367769588334111,-4.740023717907377,-0.6277458704267342,ok,,0.0,0.0,1
execution,cost_0_latency_1,fold_5,gradient_boosting,test,turnover_proxy,18341.0,18342.0,-1.0,ok,,0.0,0.0,1
execution,cost_0.5_latency_1,fold_5,gradient_boosting,test,net_signal_return_proxy,-5.867769588334111,-4.740023717907377,-1.1277458704267342,ok,,0.0,0.5,1
execution,cost_0.5_latency_1,fold_5,gradient_boosting,test,gross_signal_return_proxy,-5.367769588334111,-4.740023717907377,-0.6277458704267342,ok,,0.0,0.5,1
execution,cost_0.5_latency_1,fold_5,gradient_boosting,test,turnover_proxy,18341.0,18342.0,-1.0,ok,,0.0,0.5,1
execution,cost_1_latency_1,fold_5,gradient_boosting,test,net_signal_return_proxy,-6.367769588334111,-4.740023717907377,-1.6277458704267342,ok,,0.0,1.0,1
execution,cost_1_latency_1,fold_5,gradient_boosting,test,gross_signal_return_proxy,-5.367769588334111,-4.740023717907377,-0.6277458704267342,ok,,0.0,1.0,1
execution,cost_1_latency_1,fold_5,gradient_boosting,test,turnover_proxy,18341.0,18342.0,-1.0,ok,,0.0,1.0,1
execution,cost_5_latency_1,fold_5,gradient_boosting,test,net_signal_return_proxy,-10.367769588334111,-4.740023717907377,-5.627745870426734,ok,,0.0,5.0,1
execution,cost_5_latency_1,fold_5,gradient_boosting,test,gross_signal_return_proxy,-5.367769588334111,-4.740023717907377,-0.6277458704267342,ok,,0.0,5.0,1
execution,cost_5_latency_1,fold_5,gradient_boosting,test,turnover_proxy,18341.0,18342.0,-1.0,ok,,0.0,5.0,1
execution,cost_0_latency_0,fold_1,logistic,test,net_signal_return_proxy,15.226320652920824,15.226320652920824,0.0,ok,,0.0,0.0,0
execution,cost_0_latency_0,fold_1,logistic,test,gross_signal_return_proxy,15.226320652920824,15.226320652920824,0.0,ok,,0.0,0.0,0
execution,cost_0_latency_0,fold_1,logistic,test,turnover_proxy,18132.0,18132.0,0.0,ok,,0.0,0.0,0
execution,cost_0.5_latency_0,fold_1,logistic,test,net_signal_return_proxy,14.726320652920824,15.226320652920824,-0.5,ok,,0.0,0.5,0
execution,cost_0.5_latency_0,fold_1,logistic,test,gross_signal_return_proxy,15.226320652920824,15.226320652920824,0.0,ok,,0.0,0.5,0
execution,cost_0.5_latency_0,fold_1,logistic,test,turnover_proxy,18132.0,18132.0,0.0,ok,,0.0,0.5,0
execution,cost_1_latency_0,fold_1,logistic,test,net_signal_return_proxy,14.226320652920824,15.226320652920824,-1.0,ok,,0.0,1.0,0
execution,cost_1_latency_0,fold_1,logistic,test,gross_signal_return_proxy,15.226320652920824,15.226320652920824,0.0,ok,,0.0,1.0,0
execution,cost_1_latency_0,fold_1,logistic,test,turnover_proxy,18132.0,18132.0,0.0,ok,,0.0,1.0,0
execution,cost_5_latency_0,fold_1,logistic,test,net_signal_return_proxy,10.226320652920824,15.226320652920824,-5.0,ok,,0.0,5.0,0
execution,cost_5_latency_0,fold_1,logistic,test,gross_signal_return_proxy,15.226320652920824,15.226320652920824,0.0,ok,,0.0,5.0,0
execution,cost_5_latency_0,fold_1,logistic,test,turnover_proxy,18132.0,18132.0,0.0,ok,,0.0,5.0,0
execution,cost_0_latency_1,fold_1,logistic,test,net_signal_return_proxy,14.916864356636165,15.226320652920824,-0.30945629628465987,ok,,0.0,0.0,1
execution,cost_0_latency_1,fold_1,logistic,test,gross_signal_return_proxy,14.916864356636165,15.226320652920824,-0.30945629628465987,ok,,0.0,0.0,1
execution,cost_0_latency_1,fold_1,logistic,test,turnover_proxy,18131.0,18132.0,-1.0,ok,,0.0,0.0,1
execution,cost_0.5_latency_1,fold_1,logistic,test,net_signal_return_proxy,14.416864356636165,15.226320652920824,-0.8094562962846599,ok,,0.0,0.5,1
execution,cost_0.5_latency_1,fold_1,logistic,test,gross_signal_return_proxy,14.916864356636165,15.226320652920824,-0.30945629628465987,ok,,0.0,0.5,1
execution,cost_0.5_latency_1,fold_1,logistic,test,turnover_proxy,18131.0,18132.0,-1.0,ok,,0.0,0.5,1
execution,cost_1_latency_1,fold_1,logistic,test,net_signal_return_proxy,13.916864356636165,15.226320652920824,-1.3094562962846599,ok,,0.0,1.0,1
execution,cost_1_latency_1,fold_1,logistic,test,gross_signal_return_proxy,14.916864356636165,15.226320652920824,-0.30945629628465987,ok,,0.0,1.0,1
execution,cost_1_latency_1,fold_1,logistic,test,turnover_proxy,18131.0,18132.0,-1.0,ok,,0.0,1.0,1
execution,cost_5_latency_1,fold_1,logistic,test,net_signal_return_proxy,9.916864356636165,15.226320652920824,-5.30945629628466,ok,,0.0,5.0,1
execution,cost_5_latency_1,fold_1,logistic,test,gross_signal_return_proxy,14.916864356636165,15.226320652920824,-0.30945629628465987,ok,,0.0,5.0,1
execution,cost_5_latency_1,fold_1,logistic,test,turnover_proxy,18131.0,18132.0,-1.0,ok,,0.0,5.0,1
execution,cost_0_latency_0,fold_2,logistic,test,net_signal_return_proxy,21.141062943204076,21.141062943204076,0.0,ok,,0.0,0.0,0
execution,cost_0_latency_0,fold_2,logistic,test,gross_signal_return_proxy,21.141062943204076,21.141062943204076,0.0,ok,,0.0,0.0,0
execution,cost_0_latency_0,fold_2,logistic,test,turnover_proxy,13411.0,13411.0,0.0,ok,,0.0,0.0,0
execution,cost_0.5_latency_0,fold_2,logistic,test,net_signal_return_proxy,20.641062943204076,21.141062943204076,-0.5,ok,,0.0,0.5,0
execution,cost_0.5_latency_0,fold_2,logistic,test,gross_signal_return_proxy,21.141062943204076,21.141062943204076,0.0,ok,,0.0,0.5,0
execution,cost_0.5_latency_0,fold_2,logistic,test,turnover_proxy,13411.0,13411.0,0.0,ok,,0.0,0.5,0
execution,cost_1_latency_0,fold_2,logistic,test,net_signal_return_proxy,20.141062943204076,21.141062943204076,-1.0,ok,,0.0,1.0,0
execution,cost_1_latency_0,fold_2,logistic,test,gross_signal_return_proxy,21.141062943204076,21.141062943204076,0.0,ok,,0.0,1.0,0
execution,cost_1_latency_0,fold_2,logistic,test,turnover_proxy,13411.0,13411.0,0.0,ok,,0.0,1.0,0
execution,cost_5_latency_0,fold_2,logistic,test,net_signal_return_proxy,16.141062943204073,21.141062943204076,-5.0000000000000036,ok,,0.0,5.0,0
execution,cost_5_latency_0,fold_2,logistic,test,gross_signal_return_proxy,21.141062943204076,21.141062943204076,0.0,ok,,0.0,5.0,0
execution,cost_5_latency_0,fold_2,logistic,test,turnover_proxy,13411.0,13411.0,0.0,ok,,0.0,5.0,0
execution,cost_0_latency_1,fold_2,logistic,test,net_signal_return_proxy,21.07028257077593,21.141062943204076,-0.07078037242814617,ok,,0.0,0.0,1
execution,cost_0_latency_1,fold_2,logistic,test,gross_signal_return_proxy,21.07028257077593,21.141062943204076,-0.07078037242814617,ok,,0.0,0.0,1
execution,cost_0_latency_1,fold_2,logistic,test,turnover_proxy,13410.0,13411.0,-1.0,ok,,0.0,0.0,1
execution,cost_0.5_latency_1,fold_2,logistic,test,net_signal_return_proxy,20.57028257077593,21.141062943204076,-0.5707803724281462,ok,,0.0,0.5,1
execution,cost_0.5_latency_1,fold_2,logistic,test,gross_signal_return_proxy,21.07028257077593,21.141062943204076,-0.07078037242814617,ok,,0.0,0.5,1
execution,cost_0.5_latency_1,fold_2,logistic,test,turnover_proxy,13410.0,13411.0,-1.0,ok,,0.0,0.5,1
execution,cost_1_latency_1,fold_2,logistic,test,net_signal_return_proxy,20.07028257077593,21.141062943204076,-1.0707803724281462,ok,,0.0,1.0,1
execution,cost_1_latency_1,fold_2,logistic,test,gross_signal_return_proxy,21.07028257077593,21.141062943204076,-0.07078037242814617,ok,,0.0,1.0,1
execution,cost_1_latency_1,fold_2,logistic,test,turnover_proxy,13410.0,13411.0,-1.0,ok,,0.0,1.0,1
execution,cost_5_latency_1,fold_2,logistic,test,net_signal_return_proxy,16.07028257077593,21.141062943204076,-5.070780372428146,ok,,0.0,5.0,1
execution,cost_5_latency_1,fold_2,logistic,test,gross_signal_return_proxy,21.07028257077593,21.141062943204076,-0.07078037242814617,ok,,0.0,5.0,1
execution,cost_5_latency_1,fold_2,logistic,test,turnover_proxy,13410.0,13411.0,-1.0,ok,,0.0,5.0,1
execution,cost_0_latency_0,fold_3,logistic,test,net_signal_return_proxy,22.34658201785259,22.34658201785259,0.0,ok,,0.0,0.0,0
execution,cost_0_latency_0,fold_3,logistic,test,gross_signal_return_proxy,22.34658201785259,22.34658201785259,0.0,ok,,0.0,0.0,0
execution,cost_0_latency_0,fold_3,logistic,test,turnover_proxy,13229.0,13229.0,0.0,ok,,0.0,0.0,0
execution,cost_0.5_latency_0,fold_3,logistic,test,net_signal_return_proxy,21.84658201785259,22.34658201785259,-0.5,ok,,0.0,0.5,0
execution,cost_0.5_latency_0,fold_3,logistic,test,gross_signal_return_proxy,22.34658201785259,22.34658201785259,0.0,ok,,0.0,0.5,0
execution,cost_0.5_latency_0,fold_3,logistic,test,turnover_proxy,13229.0,13229.0,0.0,ok,,0.0,0.5,0
execution,cost_1_latency_0,fold_3,logistic,test,net_signal_return_proxy,21.34658201785259,22.34658201785259,-1.0,ok,,0.0,1.0,0
execution,cost_1_latency_0,fold_3,logistic,test,gross_signal_return_proxy,22.34658201785259,22.34658201785259,0.0,ok,,0.0,1.0,0
execution,cost_1_latency_0,fold_3,logistic,test,turnover_proxy,13229.0,13229.0,0.0,ok,,0.0,1.0,0
execution,cost_5_latency_0,fold_3,logistic,test,net_signal_return_proxy,17.34658201785259,22.34658201785259,-5.0,ok,,0.0,5.0,0
execution,cost_5_latency_0,fold_3,logistic,test,gross_signal_return_proxy,22.34658201785259,22.34658201785259,0.0,ok,,0.0,5.0,0
execution,cost_5_latency_0,fold_3,logistic,test,turnover_proxy,13229.0,13229.0,0.0,ok,,0.0,5.0,0
execution,cost_0_latency_1,fold_3,logistic,test,net_signal_return_proxy,22.19332262385091,22.34658201785259,-0.15325939400167954,ok,,0.0,0.0,1
execution,cost_0_latency_1,fold_3,logistic,test,gross_signal_return_proxy,22.19332262385091,22.34658201785259,-0.15325939400167954,ok,,0.0,0.0,1
execution,cost_0_latency_1,fold_3,logistic,test,turnover_proxy,13228.0,13229.0,-1.0,ok,,0.0,0.0,1
execution,cost_0.5_latency_1,fold_3,logistic,test,net_signal_return_proxy,21.69332262385091,22.34658201785259,-0.6532593940016795,ok,,0.0,0.5,1
execution,cost_0.5_latency_1,fold_3,logistic,test,gross_signal_return_proxy,22.19332262385091,22.34658201785259,-0.15325939400167954,ok,,0.0,0.5,1
execution,cost_0.5_latency_1,fold_3,logistic,test,turnover_proxy,13228.0,13229.0,-1.0,ok,,0.0,0.5,1
execution,cost_1_latency_1,fold_3,logistic,test,net_signal_return_proxy,21.19332262385091,22.34658201785259,-1.1532593940016795,ok,,0.0,1.0,1
execution,cost_1_latency_1,fold_3,logistic,test,gross_signal_return_proxy,22.19332262385091,22.34658201785259,-0.15325939400167954,ok,,0.0,1.0,1
execution,cost_1_latency_1,fold_3,logistic,test,turnover_proxy,13228.0,13229.0,-1.0,ok,,0.0,1.0,1
execution,cost_5_latency_1,fold_3,logistic,test,net_signal_return_proxy,17.19332262385091,22.34658201785259,-5.1532593940016795,ok,,0.0,5.0,1
execution,cost_5_latency_1,fold_3,logistic,test,gross_signal_return_proxy,22.19332262385091,22.34658201785259,-0.15325939400167954,ok,,0.0,5.0,1
execution,cost_5_latency_1,fold_3,logistic,test,turnover_proxy,13228.0,13229.0,-1.0,ok,,0.0,5.0,1
execution,cost_0_latency_0,fold_4,logistic,test,net_signal_return_proxy,25.0383907090698,25.0383907090698,0.0,ok,,0.0,0.0,0
execution,cost_0_latency_0,fold_4,logistic,test,gross_signal_return_proxy,25.0383907090698,25.0383907090698,0.0,ok,,0.0,0.0,0
execution,cost_0_latency_0,fold_4,logistic,test,turnover_proxy,15080.0,15080.0,0.0,ok,,0.0,0.0,0
execution,cost_0.5_latency_0,fold_4,logistic,test,net_signal_return_proxy,24.5383907090698,25.0383907090698,-0.5,ok,,0.0,0.5,0
execution,cost_0.5_latency_0,fold_4,logistic,test,gross_signal_return_proxy,25.0383907090698,25.0383907090698,0.0,ok,,0.0,0.5,0
execution,cost_0.5_latency_0,fold_4,logistic,test,turnover_proxy,15080.0,15080.0,0.0,ok,,0.0,0.5,0
execution,cost_1_latency_0,fold_4,logistic,test,net_signal_return_proxy,24.0383907090698,25.0383907090698,-1.0,ok,,0.0,1.0,0
execution,cost_1_latency_0,fold_4,logistic,test,gross_signal_return_proxy,25.0383907090698,25.0383907090698,0.0,ok,,0.0,1.0,0
execution,cost_1_latency_0,fold_4,logistic,test,turnover_proxy,15080.0,15080.0,0.0,ok,,0.0,1.0,0
execution,cost_5_latency_0,fold_4,logistic,test,net_signal_return_proxy,20.0383907090698,25.0383907090698,-5.0,ok,,0.0,5.0,0
execution,cost_5_latency_0,fold_4,logistic,test,gross_signal_return_proxy,25.0383907090698,25.0383907090698,0.0,ok,,0.0,5.0,0
execution,cost_5_latency_0,fold_4,logistic,test,turnover_proxy,15080.0,15080.0,0.0,ok,,0.0,5.0,0
execution,cost_0_latency_1,fold_4,logistic,test,net_signal_return_proxy,24.764012684777747,25.0383907090698,-0.27437802429205504,ok,,0.0,0.0,1
execution,cost_0_latency_1,fold_4,logistic,test,gross_signal_return_proxy,24.764012684777747,25.0383907090698,-0.27437802429205504,ok,,0.0,0.0,1
execution,cost_0_latency_1,fold_4,logistic,test,turnover_proxy,15079.0,15080.0,-1.0,ok,,0.0,0.0,1
execution,cost_0.5_latency_1,fold_4,logistic,test,net_signal_return_proxy,24.264012684777747,25.0383907090698,-0.774378024292055,ok,,0.0,0.5,1
execution,cost_0.5_latency_1,fold_4,logistic,test,gross_signal_return_proxy,24.764012684777747,25.0383907090698,-0.27437802429205504,ok,,0.0,0.5,1
execution,cost_0.5_latency_1,fold_4,logistic,test,turnover_proxy,15079.0,15080.0,-1.0,ok,,0.0,0.5,1
execution,cost_1_latency_1,fold_4,logistic,test,net_signal_return_proxy,23.764012684777747,25.0383907090698,-1.274378024292055,ok,,0.0,1.0,1
execution,cost_1_latency_1,fold_4,logistic,test,gross_signal_return_proxy,24.764012684777747,25.0383907090698,-0.27437802429205504,ok,,0.0,1.0,1
execution,cost_1_latency_1,fold_4,logistic,test,turnover_proxy,15079.0,15080.0,-1.0,ok,,0.0,1.0,1
execution,cost_5_latency_1,fold_4,logistic,test,net_signal_return_proxy,19.764012684777747,25.0383907090698,-5.274378024292055,ok,,0.0,5.0,1
execution,cost_5_latency_1,fold_4,logistic,test,gross_signal_return_proxy,24.764012684777747,25.0383907090698,-0.27437802429205504,ok,,0.0,5.0,1
execution,cost_5_latency_1,fold_4,logistic,test,turnover_proxy,15079.0,15080.0,-1.0,ok,,0.0,5.0,1
execution,cost_0_latency_0,fold_5,logistic,test,net_signal_return_proxy,14.7402195453105,14.7402195453105,0.0,ok,,0.0,0.0,0
execution,cost_0_latency_0,fold_5,logistic,test,gross_signal_return_proxy,14.7402195453105,14.7402195453105,0.0,ok,,0.0,0.0,0
execution,cost_0_latency_0,fold_5,logistic,test,turnover_proxy,19194.0,19194.0,0.0,ok,,0.0,0.0,0
execution,cost_0.5_latency_0,fold_5,logistic,test,net_signal_return_proxy,14.2402195453105,14.7402195453105,-0.5,ok,,0.0,0.5,0
execution,cost_0.5_latency_0,fold_5,logistic,test,gross_signal_return_proxy,14.7402195453105,14.7402195453105,0.0,ok,,0.0,0.5,0
execution,cost_0.5_latency_0,fold_5,logistic,test,turnover_proxy,19194.0,19194.0,0.0,ok,,0.0,0.5,0
execution,cost_1_latency_0,fold_5,logistic,test,net_signal_return_proxy,13.7402195453105,14.7402195453105,-1.0,ok,,0.0,1.0,0
execution,cost_1_latency_0,fold_5,logistic,test,gross_signal_return_proxy,14.7402195453105,14.7402195453105,0.0,ok,,0.0,1.0,0
execution,cost_1_latency_0,fold_5,logistic,test,turnover_proxy,19194.0,19194.0,0.0,ok,,0.0,1.0,0
execution,cost_5_latency_0,fold_5,logistic,test,net_signal_return_proxy,9.7402195453105,14.7402195453105,-5.0,ok,,0.0,5.0,0
execution,cost_5_latency_0,fold_5,logistic,test,gross_signal_return_proxy,14.7402195453105,14.7402195453105,0.0,ok,,0.0,5.0,0
execution,cost_5_latency_0,fold_5,logistic,test,turnover_proxy,19194.0,19194.0,0.0,ok,,0.0,5.0,0
execution,cost_0_latency_1,fold_5,logistic,test,net_signal_return_proxy,14.768741141468531,14.7402195453105,0.02852159615803096,ok,,0.0,0.0,1
execution,cost_0_latency_1,fold_5,logistic,test,gross_signal_return_proxy,14.768741141468531,14.7402195453105,0.02852159615803096,ok,,0.0,0.0,1
execution,cost_0_latency_1,fold_5,logistic,test,turnover_proxy,19193.0,19194.0,-1.0,ok,,0.0,0.0,1
execution,cost_0.5_latency_1,fold_5,logistic,test,net_signal_return_proxy,14.268741141468531,14.7402195453105,-0.47147840384196904,ok,,0.0,0.5,1
execution,cost_0.5_latency_1,fold_5,logistic,test,gross_signal_return_proxy,14.768741141468531,14.7402195453105,0.02852159615803096,ok,,0.0,0.5,1
execution,cost_0.5_latency_1,fold_5,logistic,test,turnover_proxy,19193.0,19194.0,-1.0,ok,,0.0,0.5,1
execution,cost_1_latency_1,fold_5,logistic,test,net_signal_return_proxy,13.768741141468531,14.7402195453105,-0.971478403841969,ok,,0.0,1.0,1
execution,cost_1_latency_1,fold_5,logistic,test,gross_signal_return_proxy,14.768741141468531,14.7402195453105,0.02852159615803096,ok,,0.0,1.0,1
execution,cost_1_latency_1,fold_5,logistic,test,turnover_proxy,19193.0,19194.0,-1.0,ok,,0.0,1.0,1
execution,cost_5_latency_1,fold_5,logistic,test,net_signal_return_proxy,9.768741141468531,14.7402195453105,-4.971478403841969,ok,,0.0,5.0,1
execution,cost_5_latency_1,fold_5,logistic,test,gross_signal_return_proxy,14.768741141468531,14.7402195453105,0.02852159615803096,ok,,0.0,5.0,1
execution,cost_5_latency_1,fold_5,logistic,test,turnover_proxy,19193.0,19194.0,-1.0,ok,,0.0,5.0,1
execution,cost_0_latency_0,fold_1,majority,test,net_signal_return_proxy,14.119752929450796,14.119752929450796,0.0,ok,,0.0,0.0,0
execution,cost_0_latency_0,fold_1,majority,test,gross_signal_return_proxy,14.119752929450796,14.119752929450796,0.0,ok,,0.0,0.0,0
execution,cost_0_latency_0,fold_1,majority,test,turnover_proxy,19588.0,19588.0,0.0,ok,,0.0,0.0,0
execution,cost_0.5_latency_0,fold_1,majority,test,net_signal_return_proxy,13.619752929450796,14.119752929450796,-0.5,ok,,0.0,0.5,0
execution,cost_0.5_latency_0,fold_1,majority,test,gross_signal_return_proxy,14.119752929450796,14.119752929450796,0.0,ok,,0.0,0.5,0
execution,cost_0.5_latency_0,fold_1,majority,test,turnover_proxy,19588.0,19588.0,0.0,ok,,0.0,0.5,0
execution,cost_1_latency_0,fold_1,majority,test,net_signal_return_proxy,13.119752929450796,14.119752929450796,-1.0,ok,,0.0,1.0,0
execution,cost_1_latency_0,fold_1,majority,test,gross_signal_return_proxy,14.119752929450796,14.119752929450796,0.0,ok,,0.0,1.0,0
execution,cost_1_latency_0,fold_1,majority,test,turnover_proxy,19588.0,19588.0,0.0,ok,,0.0,1.0,0
execution,cost_5_latency_0,fold_1,majority,test,net_signal_return_proxy,9.119752929450796,14.119752929450796,-5.0,ok,,0.0,5.0,0
execution,cost_5_latency_0,fold_1,majority,test,gross_signal_return_proxy,14.119752929450796,14.119752929450796,0.0,ok,,0.0,5.0,0
execution,cost_5_latency_0,fold_1,majority,test,turnover_proxy,19588.0,19588.0,0.0,ok,,0.0,5.0,0
execution,cost_0_latency_1,fold_1,majority,test,net_signal_return_proxy,14.118318438889924,14.119752929450796,-0.0014344905608716374,ok,,0.0,0.0,1
execution,cost_0_latency_1,fold_1,majority,test,gross_signal_return_proxy,14.118318438889924,14.119752929450796,-0.0014344905608716374,ok,,0.0,0.0,1
execution,cost_0_latency_1,fold_1,majority,test,turnover_proxy,19587.0,19588.0,-1.0,ok,,0.0,0.0,1
execution,cost_0.5_latency_1,fold_1,majority,test,net_signal_return_proxy,13.618318438889924,14.119752929450796,-0.5014344905608716,ok,,0.0,0.5,1
execution,cost_0.5_latency_1,fold_1,majority,test,gross_signal_return_proxy,14.118318438889924,14.119752929450796,-0.0014344905608716374,ok,,0.0,0.5,1
execution,cost_0.5_latency_1,fold_1,majority,test,turnover_proxy,19587.0,19588.0,-1.0,ok,,0.0,0.5,1
execution,cost_1_latency_1,fold_1,majority,test,net_signal_return_proxy,13.118318438889924,14.119752929450796,-1.0014344905608716,ok,,0.0,1.0,1
execution,cost_1_latency_1,fold_1,majority,test,gross_signal_return_proxy,14.118318438889924,14.119752929450796,-0.0014344905608716374,ok,,0.0,1.0,1
