model_name,split,confidence_threshold,cost_bps,latency_steps,fold_count,run_count,eligible_predictions,eligible_predictions_std,trade_count_proxy,trade_count_proxy_std,turnover_proxy,turnover_proxy_std,gross_signal_return_proxy,gross_signal_return_proxy_std,cost_proxy,cost_proxy_std,net_signal_return_proxy,net_signal_return_proxy_std,hit_rate_proxy,hit_rate_proxy_std
logistic,test,0.5,0.0,1,5,5,11818.0,1492.1144728203665,11653.8,1442.1071250084026,11653.8,1442.1071250084026,18.125034269976602,4.534347079703669,0.0,0.0,18.125034269976602,4.534347079703669,0.6646212504223961,0.027176011203713213
logistic,test,0.5,0.5,0,5,5,11818.8,1491.382633665821,11654.6,1441.372207308022,11654.6,1441.372207308022,17.763928588565562,4.798835469055587,0.5,0.0,17.263928588565562,4.798835469055587,0.6646273435883423,0.02720685076341046
logistic,test,0.5,0.5,1,5,5,11818.0,1492.1144728203665,11653.8,1442.1071250084026,11653.8,1442.1071250084026,18.125034269976602,4.534347079703669,0.5,0.0,17.625034269976602,4.534347079703669,0.6646212504223961,0.027176011203713213
logistic,test,0.5,1.0,0,5,5,11818.8,1491.382633665821,11654.6,1441.372207308022,11654.6,1441.372207308022,17.763928588565562,4.798835469055587,1.0,0.0,16.763928588565562,4.798835469055587,0.6646273435883423,0.02720685076341046
logistic,test,0.5,1.0,1,5,5,11818.0,1492.1144728203665,11653.8,1442.1071250084026,11653.8,1442.1071250084026,18.125034269976602,4.534347079703669,1.0,0.0,17.125034269976602,4.534347079703669,0.6646212504223961,0.027176011203713213
logistic,test,0.5,5.0,0,5,5,11818.8,1491.382633665821,11654.6,1441.372207308022,11654.6,1441.372207308022,17.763928588565562,4.798835469055587,5.0,0.0,12.763928588565562,4.798835469055587,0.6646273435883423,0.02720685076341046
logistic,test,0.5,5.0,1,5,5,11818.0,1492.1144728203665,11653.8,1442.1071250084026,11653.8,1442.1071250084026,18.125034269976602,4.534347079703669,5.0,0.0,13.125034269976599,4.534347079703669,0.6646212504223961,0.027176011203713213
logistic,test,0.6,0.0,0,5,5,7271.0,564.7448981619931,7202.0,538.8339261776304,7202.0,538.8339261776304,18.29462722982246,7.895799438905734,0.0,0.0,18.29462722982246,7.895799438905734,0.7138783064173013,0.0218579494719552
logistic,test,0.6,0.0,1,5,5,7271.0,565.3858859221726,7202.0,539.5116310145686,7202.0,539.5116310145686,19.773787745507594,5.684042309416085,0.0,0.0,19.773787745507594,5.684042309416085,0.7138785208360704,0.021832378619952804
logistic,test,0.6,0.5,0,5,5,7271.0,564.7448981619931,7202.0,538.8339261776304,7202.0,538.8339261776304,18.29462722982246,7.895799438905734,0.5,0.0,17.79462722982246,7.895799438905734,0.7138783064173013,0.0218579494719552
logistic,test,0.6,0.5,1,5,5,7271.0,565.3858859221726,7202.0,539.5116310145686,7202.0,539.5116310145686,19.773787745507594,5.684042309416085,0.5,0.0,19.273787745507594,5.684042309416085,0.7138785208360704,0.021832378619952804
logistic,test,0.6,1.0,0,5,5,7271.0,564.7448981619931,7202.0,538.8339261776304,7202.0,538.8339261776304,18.29462722982246,7.895799438905734,1.0,0.0,17.29462722982246,7.895799438905734,0.7138783064173013,0.0218579494719552
logistic,test,0.6,1.0,1,5,5,7271.0,565.3858859221726,7202.0,539.5116310145686,7202.0,539.5116310145686,19.773787745507594,5.684042309416085,1.0,0.0,18.773787745507594,5.684042309416085,0.7138785208360704,0.021832378619952804
logistic,test,0.6,5.0,0,5,5,7271.0,564.7448981619931,7202.0,538.8339261776304,7202.0,538.8339261776304,18.29462722982246,7.895799438905734,5.0,0.0,13.294627229822462,7.895799438905734,0.7138783064173013,0.0218579494719552
logistic,test,0.6,5.0,1,5,5,7271.0,565.3858859221726,7202.0,539.5116310145686,7202.0,539.5116310145686,19.773787745507594,5.684042309416085,5.0,0.0,14.773787745507594,5.684042309416085,0.7138785208360704,0.021832378619952804
logistic,test,0.7,0.0,0,5,5,3329.4,240.6404787229281,3296.4,223.80938318131348,3296.4,223.80938318131348,23.39734126604795,18.524406533231712,0.0,0.0,23.39734126604795,18.524406533231712,0.7697476525118125,0.01953044610296148
logistic,test,0.7,0.0,1,5,5,3329.4,241.10628361782693,3296.4,224.34847893400126,3296.4,224.34847893400126,23.59326615567695,15.836341636639846,0.0,0.0,23.59326615567695,15.836341636639846,0.7697417447574038,0.019472659079557326
logistic,test,0.7,0.5,0,5,5,3329.4,240.6404787229281,3296.4,223.80938318131348,3296.4,223.80938318131348,23.39734126604795,18.524406533231712,0.5,0.0,22.89734126604795,18.524406533231712,0.7697476525118125,0.01953044610296148
logistic,test,0.7,0.5,1,5,5,3329.4,241.10628361782693,3296.4,224.34847893400126,3296.4,224.34847893400126,23.59326615567695,15.836341636639846,0.5,0.0,23.09326615567695,15.836341636639846,0.7697417447574038,0.019472659079557326
logistic,test,0.7,1.0,0,5,5,3329.4,240.6404787229281,3296.4,223.80938318131348,3296.4,223.80938318131348,23.39734126604795,18.524406533231712,1.0,0.0,22.39734126604795,18.524406533231712,0.7697476525118125,0.01953044610296148
logistic,test,0.7,1.0,1,5,5,3329.4,241.10628361782693,3296.4,224.34847893400126,3296.4,224.34847893400126,23.59326615567695,15.836341636639846,1.0,0.0,22.59326615567695,15.836341636639846,0.7697417447574038,0.019472659079557326
logistic,test,0.7,5.0,0,5,5,3329.4,240.6404787229281,3296.4,223.80938318131348,3296.4,223.80938318131348,23.39734126604795,18.524406533231712,5.0,0.0,18.39734126604795,18.524406533231712,0.7697476525118125,0.01953044610296148
logistic,test,0.7,5.0,1,5,5,3329.4,241.10628361782693,3296.4,224.34847893400126,3296.4,224.34847893400126,23.59326615567695,15.836341636639846,5.0,0.0,18.59326615567695,15.836341636639846,0.7697417447574038,0.019472659079557326
majority,test,0.0,0.0,0,5,5,16671.4,2758.3766675347297,16671.4,2758.3766675347297,16671.4,2758.3766675347297,21.28622984703073,4.168286027747496,0.0,0.0,21.28622984703073,4.168286027747496,0.5893700656289758,0.03524980699865622
majority,test,0.0,0.0,1,5,5,16670.4,2758.3766675347297,16670.4,2758.3766675347297,16670.4,2758.3766675347297,21.28582479955753,4.168073354575473,0.0,0.0,21.28582479955753,4.168073354575473,0.5893697951558332,0.035228049421196485
majority,test,0.0,0.5,0,5,5,16671.4,2758.3766675347297,16671.4,2758.3766675347297,16671.4,2758.3766675347297,21.28622984703073,4.168286027747496,0.5,0.0,20.78622984703073,4.168286027747496,0.5893700656289758,0.03524980699865622
majority,test,0.0,0.5,1,5,5,16670.4,2758.3766675347297,16670.4,2758.3766675347297,16670.4,2758.3766675347297,21.28582479955753,4.168073354575473,0.5,0.0,20.78582479955753,4.168073354575473,0.5893697951558332,0.035228049421196485
majority,test,0.0,1.0,0,5,5,16671.4,2758.3766675347297,16671.4,2758.3766675347297,16671.4,2758.3766675347297,21.28622984703073,4.168286027747496,1.0,0.0,20.28622984703073,4.168286027747496,0.5893700656289758,0.03524980699865622
majority,test,0.0,1.0,1,5,5,16670.4,2758.3766675347297,16670.4,2758.3766675347297,16670.4,2758.3766675347297,21.28582479955753,4.168073354575473,1.0,0.0,20.28582479955753,4.168073354575473,0.5893697951558332,0.035228049421196485
majority,test,0.0,5.0,0,5,5,16671.4,2758.3766675347297,16671.4,2758.3766675347297,16671.4,2758.3766675347297,21.28622984703073,4.168286027747496,5.0,0.0,16.28622984703073,4.168286027747496,0.5893700656289758,0.03524980699865622
majority,test,0.0,5.0,1,5,5,16670.4,2758.3766675347297,16670.4,2758.3766675347297,16670.4,2758.3766675347297,21.28582479955753,4.168073354575473,5.0,0.0,16.28582479955753,4.168073354575473,0.5893697951558332,0.035228049421196485
majority,test,0.5,0.0,0,5,5,16671.4,2758.3766675347297,16671.4,2758.3766675347297,16671.4,2758.3766675347297,21.28622984703073,4.168286027747496,0.0,0.0,21.28622984703073,4.168286027747496,0.5893700656289758,0.03524980699865622
majority,test,0.5,0.0,1,5,5,16670.4,2758.3766675347297,16670.4,2758.3766675347297,16670.4,2758.3766675347297,21.28582479955753,4.168073354575473,0.0,0.0,21.28582479955753,4.168073354575473,0.5893697951558332,0.035228049421196485
majority,test,0.5,0.5,0,5,5,16671.4,2758.3766675347297,16671.4,2758.3766675347297,16671.4,2758.3766675347297,21.28622984703073,4.168286027747496,0.5,0.0,20.78622984703073,4.168286027747496,0.5893700656289758,0.03524980699865622
majority,test,0.5,0.5,1,5,5,16670.4,2758.3766675347297,16670.4,2758.3766675347297,16670.4,2758.3766675347297,21.28582479955753,4.168073354575473,0.5,0.0,20.78582479955753,4.168073354575473,0.5893697951558332,0.035228049421196485
majority,test,0.5,1.0,0,5,5,16671.4,2758.3766675347297,16671.4,2758.3766675347297,16671.4,2758.3766675347297,21.28622984703073,4.168286027747496,1.0,0.0,20.28622984703073,4.168286027747496,0.5893700656289758,0.03524980699865622
majority,test,0.5,1.0,1,5,5,16670.4,2758.3766675347297,16670.4,2758.3766675347297,16670.4,2758.3766675347297,21.28582479955753,4.168073354575473,1.0,0.0,20.28582479955753,4.168073354575473,0.5893697951558332,0.035228049421196485
majority,test,0.5,5.0,0,5,5,16671.4,2758.3766675347297,16671.4,2758.3766675347297,16671.4,2758.3766675347297,21.28622984703073,4.168286027747496,5.0,0.0,16.28622984703073,4.168286027747496,0.5893700656289758,0.03524980699865622
majority,test,0.5,5.0,1,5,5,16670.4,2758.3766675347297,16670.4,2758.3766675347297,16670.4,2758.3766675347297,21.28582479955753,4.168073354575473,5.0,0.0,16.28582479955753,4.168073354575473,0.5893697951558332,0.035228049421196485
