fold,horizon,seed,lookback,model_family,pretraining_objective,accuracy,macro_f1,mcc,ece,brier_score,nll,class_f1_down,class_f1_stationary,class_f1_up,checkpoint_hash,prediction_file,status,run_id,run_dir,architecture_hash,preprocessing_hash,objective_label,model_key
1,50,0,20,matrix_transformer,next_field,0.3046276512585335,0.2471480512523816,-0.0283468855076858,0.1839704662600539,0.7510933538719238,1.242870957872268,0.3864385883803359,0.3550055653768088,0.0,3467c394c28b657f7effc529ea1a3201aafc96816fecdbaef4fd9792cde3c17e,runs/fold_1/horizon_50/seed_0/lookback_20/next_field/predictions.csv,skipped_existing,fold_1__h50__seed_0__lb20__next_field,runs/fold_1/horizon_50/seed_0/lookback_20/next_field,21396c9c2627155a8c4c1be7dbfb178bb7158b530a898f03eca653272cb91d6d,9176ca9fccc4b328310c2810bdea42eeaae86923be45fe545338e3504cdb490c,next_field,matrix_transformer/next_field
1,50,1,20,matrix_transformer,none,0.4150033873573401,0.3736193373259223,0.1158503596301593,0.0508192735764707,0.6527183343234052,1.0786427572495387,0.4522867337009406,0.1956474270325351,0.4729238512442911,2a9179be8f91b59ec3883704e6f45c30d33b963f2510d5670b58183449e8c510,runs/fold_1/horizon_50/seed_1/lookback_20/supervised/predictions.csv,skipped_existing,fold_1__h50__seed_1__lb20__supervised,runs/fold_1/horizon_50/seed_1/lookback_20/supervised,04f436362a2d163a38a3f74ce2013b2d7b84aab18f2999ec056f6dc051ae10a1,9176ca9fccc4b328310c2810bdea42eeaae86923be45fe545338e3504cdb490c,supervised,matrix_transformer/supervised
1,50,1,20,matrix_transformer,masked_reconstruction,0.3706550627963937,0.2917560801344748,0.0407594673389804,0.0359393759356528,0.6570728156552185,1.0834341755449035,0.4323765354725495,0.0003405704555129,0.4425511344753618,074640ecc1a76cabc87ef4c0f169b8956c3e9965982d0b9aec2ad4d1444a40a4,runs/fold_1/horizon_50/seed_1/lookback_20/masked_reconstruction/predictions.csv,skipped_existing,fold_1__h50__seed_1__lb20__masked_reconstruction,runs/fold_1/horizon_50/seed_1/lookback_20/masked_reconstruction,04f436362a2d163a38a3f74ce2013b2d7b84aab18f2999ec056f6dc051ae10a1,9176ca9fccc4b328310c2810bdea42eeaae86923be45fe545338e3504cdb490c,masked_reconstruction,matrix_transformer/masked_reconstruction
1,50,1,20,matrix_transformer,next_field,0.3232581166293188,0.2588627356961875,-0.0164887335377188,0.1065997869912563,0.706390075878479,1.1719027946518072,0.0034066274388355,0.354805960373342,0.4183756192763849,0b901431e9affd04045df139617abb5119b23e0b691272eef6d9bb918e151ec2,runs/fold_1/horizon_50/seed_1/lookback_20/next_field/predictions.csv,skipped_existing,fold_1__h50__seed_1__lb20__next_field,runs/fold_1/horizon_50/seed_1/lookback_20/next_field,04f436362a2d163a38a3f74ce2013b2d7b84aab18f2999ec056f6dc051ae10a1,9176ca9fccc4b328310c2810bdea42eeaae86923be45fe545338e3504cdb490c,next_field,matrix_transformer/next_field
1,50,2,20,matrix_transformer,none,0.4245922142894366,0.3796630141403616,0.1332895992809291,0.0546811891863846,0.6536773221634797,1.079195286333074,0.4567893558816215,0.1861557659839976,0.4960439205554658,38d0e20a97929fee59907e43f5a7019e0558b823085528bd55800a81d9621cf6,runs/fold_1/horizon_50/seed_2/lookback_20/supervised/predictions.csv,skipped_existing,fold_1__h50__seed_2__lb20__supervised,runs/fold_1/horizon_50/seed_2/lookback_20/supervised,feff7385193d51c77ca58819bf90586a813dcea0bd3a7f4b9b8c91ca5e73907d,9176ca9fccc4b328310c2810bdea42eeaae86923be45fe545338e3504cdb490c,supervised,matrix_transformer/supervised
1,50,2,20,matrix_transformer,masked_reconstruction,0.4372296628276617,0.4190226832982628,0.1497039567369724,0.0368160073693895,0.6509647929129674,1.0746716652141848,0.4551938422427795,0.3205837640620249,0.4812904435899841,980ee51ccf6f7652fff61625e01408baa61da03610e441e56b9b990c25cc723c,runs/fold_1/horizon_50/seed_2/lookback_20/masked_reconstruction/predictions.csv,skipped_existing,fold_1__h50__seed_2__lb20__masked_reconstruction,runs/fold_1/horizon_50/seed_2/lookback_20/masked_reconstruction,feff7385193d51c77ca58819bf90586a813dcea0bd3a7f4b9b8c91ca5e73907d,9176ca9fccc4b328310c2810bdea42eeaae86923be45fe545338e3504cdb490c,masked_reconstruction,matrix_transformer/masked_reconstruction
1,50,2,20,matrix_transformer,next_field,0.3046537078534577,0.2502682990783891,-0.0283597903330062,0.1868550778659736,0.7413788868378001,1.2292369238191625,0.3838515484391485,0.3550783935059409,0.0118749552900779,2ea19668584313bfe3eca88ec3f734097f9295682ee77e99d84218838e070d75,runs/fold_1/horizon_50/seed_2/lookback_20/next_field/predictions.csv,skipped_existing,fold_1__h50__seed_2__lb20__next_field,runs/fold_1/horizon_50/seed_2/lookback_20/next_field,feff7385193d51c77ca58819bf90586a813dcea0bd3a7f4b9b8c91ca5e73907d,9176ca9fccc4b328310c2810bdea42eeaae86923be45fe545338e3504cdb490c,next_field,matrix_transformer/next_field
2,10,0,20,matrix_transformer,none,0.4070697152475803,0.3051103114367017,0.0009715673071927,0.1942708933625859,0.6791500422808199,1.1405969518764962,0.2586587664960948,0.5505628430551679,0.1061093247588424,19f8fa70ff312fa4a618bc3dcc9981c0818499245457f75242d9a4f5ffba3e10,runs/fold_2/horizon_10/seed_0/lookback_20/supervised/predictions.csv,skipped_existing,fold_2__h10__seed_0__lb20__supervised,runs/fold_2/horizon_10/seed_0/lookback_20/supervised,08376ddbd635dd15eea1913563b6a43afb1a5a6f883516cbbbd3ce51c1c7954a,be848136db12314d9c104efc2d305a64edb7af505b5001a43c3f0ac4c805abea,supervised,matrix_transformer/supervised
2,10,0,20,matrix_transformer,masked_reconstruction,0.4166432879786786,0.3402519322388198,0.015550902358668,0.170662427280996,0.6632015847894935,1.1152892602915083,0.2457703822321242,0.5547733728541435,0.2202120416301916,9677a7e32d1899f6399887012a3e50810b13e8e5c742d517e4276ff707c6929b,runs/fold_2/horizon_10/seed_0/lookback_20/masked_reconstruction/predictions.csv,skipped_existing,fold_2__h10__seed_0__lb20__masked_reconstruction,runs/fold_2/horizon_10/seed_0/lookback_20/masked_reconstruction,08376ddbd635dd15eea1913563b6a43afb1a5a6f883516cbbbd3ce51c1c7954a,be848136db12314d9c104efc2d305a64edb7af505b5001a43c3f0ac4c805abea,masked_reconstruction,matrix_transformer/masked_reconstruction
2,10,0,20,matrix_transformer,next_field,0.6236849488006733,0.2897231140376848,0.0168461728987217,0.0953733882344381,0.5462093435703427,0.9301549215815934,0.1005721168322794,0.7685972252807751,0.0,ca99764886eae3993728fb9f13046a3d8956709901a8e49dcec7305669d1dfde,runs/fold_2/horizon_10/seed_0/lookback_20/next_field/predictions.csv,skipped_existing,fold_2__h10__seed_0__lb20__next_field,runs/fold_2/horizon_10/seed_0/lookback_20/next_field,08376ddbd635dd15eea1913563b6a43afb1a5a6f883516cbbbd3ce51c1c7954a,be848136db12314d9c104efc2d305a64edb7af505b5001a43c3f0ac4c805abea,next_field,matrix_transformer/next_field
2,10,1,20,matrix_transformer,none,0.4056669939682985,0.2799411056704988,0.0004937467440525,0.1839932891886363,0.68816195725435,1.1610001939659849,0.2672352523098791,0.5524875621890547,0.0201005025125628,f698d0ffe4b0ab41cfb6c138e87af406265b0cea1bee1e4def730575d60b90fe,runs/fold_2/horizon_10/seed_1/lookback_20/supervised/predictions.csv,skipped_existing,fold_2__h10__seed_1__lb20__supervised,runs/fold_2/horizon_10/seed_1/lookback_20/supervised,15a66440abc6fc55b7a3c7cabb66a1f67e2a27e38768fcb69355b2e1d4987c18,be848136db12314d9c104efc2d305a64edb7af505b5001a43c3f0ac4c805abea,supervised,matrix_transformer/supervised
2,10,1,20,matrix_transformer,masked_reconstruction,0.4132416888764202,0.3334492598960678,0.0125743389454327,0.1913755987656737,0.7169712763930518,1.2489826033486506,0.1998455939119885,0.5526827912149013,0.2478193945613135,d6391bd513f87592f0d76c9511909e9c01865fe4a09c84c2784820cdf499a6ad,runs/fold_2/horizon_10/seed_1/lookback_20/masked_reconstruction/predictions.csv,skipped_existing,fold_2__h10__seed_1__lb20__masked_reconstruction,runs/fold_2/horizon_10/seed_1/lookback_20/masked_reconstruction,15a66440abc6fc55b7a3c7cabb66a1f67e2a27e38768fcb69355b2e1d4987c18,be848136db12314d9c104efc2d305a64edb7af505b5001a43c3f0ac4c805abea,masked_reconstruction,matrix_transformer/masked_reconstruction
2,10,1,20,matrix_transformer,next_field,0.6434282508065647,0.2610217233579446,0.0038410188207441,0.0444214080986602,0.5213881091182061,0.8974472627193077,0.0,0.7830651700738338,0.0,54b7492586dbb5923eb6ea6fed99d708ac40d84eefcbf12d51478c5a84624b5a,runs/fold_2/horizon_10/seed_1/lookback_20/next_field/predictions.csv,skipped_existing,fold_2__h10__seed_1__lb20__next_field,runs/fold_2/horizon_10/seed_1/lookback_20/next_field,15a66440abc6fc55b7a3c7cabb66a1f67e2a27e38768fcb69355b2e1d4987c18,be848136db12314d9c104efc2d305a64edb7af505b5001a43c3f0ac4c805abea,next_field,matrix_transformer/next_field
2,10,2,20,matrix_transformer,none,0.4086477766867723,0.3070805439766033,0.0040020475330048,0.2028371381350231,0.7213695797991243,1.239207121224044,0.262291566135864,0.5504279866021585,0.1085220791917875,437673e91432ee763d40a607155ab3b0eab789202e0ae81bcb6ff79e78585e16,runs/fold_2/horizon_10/seed_2/lookback_20/supervised/predictions.csv,skipped_existing,fold_2__h10__seed_2__lb20__supervised,runs/fold_2/horizon_10/seed_2/lookback_20/supervised,b17660fad7c88236bf767b8db3d6b3243864751a2b2fb7635ed07509a0ccbbf5,be848136db12314d9c104efc2d305a64edb7af505b5001a43c3f0ac4c805abea,supervised,matrix_transformer/supervised
2,10,2,20,matrix_transformer,masked_reconstruction,0.4084724365268621,0.3079578042787088,0.0032605498835713,0.2094715267917698,0.7056301281687299,1.200124884677653,0.2623236559725475,0.5508198753913394,0.1107298814722395,b5fa962447e02b3f3ebd481cbb5df06fb9a1f91b6dc9f19a8c5b40713fbd7bef,runs/fold_2/horizon_10/seed_2/lookback_20/masked_reconstruction/predictions.csv,skipped_existing,fold_2__h10__seed_2__lb20__masked_reconstruction,runs/fold_2/horizon_10/seed_2/lookback_20/masked_reconstruction,b17660fad7c88236bf767b8db3d6b3243864751a2b2fb7635ed07509a0ccbbf5,be848136db12314d9c104efc2d305a64edb7af505b5001a43c3f0ac4c805abea,masked_reconstruction,matrix_transformer/masked_reconstruction
2,10,2,20,matrix_transformer,next_field,0.6434282508065647,0.2610105838170024,,0.0430567191726582,0.5255954916903138,0.9054996524081228,0.0,0.7830317514510071,0.0,5f41efab9429d094cc1f35cab94aa3ee9634bacc93d19812a670180c0cee2c3a,runs/fold_2/horizon_10/seed_2/lookback_20/next_field/predictions.csv,skipped_existing,fold_2__h10__seed_2__lb20__next_field,runs/fold_2/horizon_10/seed_2/lookback_20/next_field,b17660fad7c88236bf767b8db3d6b3243864751a2b2fb7635ed07509a0ccbbf5,be848136db12314d9c104efc2d305a64edb7af505b5001a43c3f0ac4c805abea,next_field,matrix_transformer/next_field
2,20,0,20,matrix_transformer,none,0.395953149109272,0.3183422224277037,0.02888652300784,0.1689013535544469,0.6845602538644953,1.1386372802199425,0.3250597357000049,0.5206831119544592,0.1092838196286472,8761bf8fc903111b24b696d4dc26af8b414b58884358dc10edbfacaf16b722b1,runs/fold_2/horizon_20/seed_0/lookback_20/supervised/predictions.csv,skipped_existing,fold_2__h20__seed_0__lb20__supervised,runs/fold_2/horizon_20/seed_0/lookback_20/supervised,8712e69f5316f1551e5035b96d6474cf8f6ca6aad66b108729f8e14fdc3d690d,605c8d05d6e3b7349c990584950c2fe82228297c7faae845310c55bb7a2a972f,supervised,matrix_transformer/supervised
2,20,0,20,matrix_transformer,masked_reconstruction,0.4081918922710058,0.3547961540060458,0.0398865662321502,0.1382110786538595,0.669673600644505,1.1149269699314586,0.3169611307420494,0.5284464636875297,0.2189808675885584,9677a7e32d1899f6399887012a3e50810b13e8e5c742d517e4276ff707c6929b,runs/fold_2/horizon_20/seed_0/lookback_20/masked_reconstruction/predictions.csv,skipped_existing,fold_2__h20__seed_0__lb20__masked_reconstruction,runs/fold_2/horizon_20/seed_0/lookback_20/masked_reconstruction,8712e69f5316f1551e5035b96d6474cf8f6ca6aad66b108729f8e14fdc3d690d,605c8d05d6e3b7349c990584950c2fe82228297c7faae845310c55bb7a2a972f,masked_reconstruction,matrix_transformer/masked_reconstruction
2,20,0,20,matrix_transformer,next_field,0.5399775564595315,0.2337599247013101,,0.014607573017308,0.6014137506352482,1.0063267165302936,0.0,0.7012797741039304,0.0,ca99764886eae3993728fb9f13046a3d8956709901a8e49dcec7305669d1dfde,runs/fold_2/horizon_20/seed_0/lookback_20/next_field/predictions.csv,skipped_existing,fold_2__h20__seed_0__lb20__next_field,runs/fold_2/horizon_20/seed_0/lookback_20/next_field,8712e69f5316f1551e5035b96d6474cf8f6ca6aad66b108729f8e14fdc3d690d,605c8d05d6e3b7349c990584950c2fe82228297c7faae845310c55bb7a2a972f,next_field,matrix_transformer/next_field
2,20,1,20,matrix_transformer,none,0.391324168887642,0.2909892031659928,0.0165240553915475,0.1840911749739012,0.7202763818060153,1.2117214494013857,0.3281847810684427,0.5207299120134206,0.0240529164161154,0726908a15da8e9fc7c158f16600becbdb8106e1fc88412d4bb63d4e36644144,runs/fold_2/horizon_20/seed_1/lookback_20/supervised/predictions.csv,skipped_existing,fold_2__h20__seed_1__lb20__supervised,runs/fold_2/horizon_20/seed_1/lookback_20/supervised,8f2f4c05dc5f578438df0744d31189d6b56d532feb354f2a2b71a6111c15a28a,605c8d05d6e3b7349c990584950c2fe82228297c7faae845310c55bb7a2a972f,supervised,matrix_transformer/supervised
2,20,1,20,matrix_transformer,masked_reconstruction,0.3975662785804461,0.3306279718047452,0.0254602505599106,0.174277557908847,0.7113574279506227,1.2090548328426334,0.314023130937629,0.5215284885704538,0.1563322959061527,d6391bd513f87592f0d76c9511909e9c01865fe4a09c84c2784820cdf499a6ad,runs/fold_2/horizon_20/seed_1/lookback_20/masked_reconstruction/predictions.csv,skipped_existing,fold_2__h20__seed_1__lb20__masked_reconstruction,runs/fold_2/horizon_20/seed_1/lookback_20/masked_reconstruction,8f2f4c05dc5f578438df0744d31189d6b56d532feb354f2a2b71a6111c15a28a,605c8d05d6e3b7349c990584950c2fe82228297c7faae845310c55bb7a2a972f,masked_reconstruction,matrix_transformer/masked_reconstruction
2,20,1,20,matrix_transformer,next_field,0.5400126244915135,0.2360066577131611,0.013184233861331,0.0519487353534676,0.6025086542451077,1.0081240081574967,0.0068320213871973,0.7011879517522859,0.0,54b7492586dbb5923eb6ea6fed99d708ac40d84eefcbf12d51478c5a84624b5a,runs/fold_2/horizon_20/seed_1/lookback_20/next_field/predictions.csv,skipped_existing,fold_2__h20__seed_1__lb20__next_field,runs/fold_2/horizon_20/seed_1/lookback_20/next_field,8f2f4c05dc5f578438df0744d31189d6b56d532feb354f2a2b71a6111c15a28a,605c8d05d6e3b7349c990584950c2fe82228297c7faae845310c55bb7a2a972f,next_field,matrix_transformer/next_field
2,20,2,20,matrix_transformer,none,0.3899565156403423,0.2865305535977127,0.0147878159389077,0.2107559472130097,0.7322609444220763,1.2227023357277749,0.3283231564114607,0.5203112680401769,0.0109572363415005,0b841ca4a01d94470be34319c2a5dd2773333db6f3c8c7c264dd16deda9157dd,runs/fold_2/horizon_20/seed_2/lookback_20/supervised/predictions.csv,skipped_existing,fold_2__h20__seed_2__lb20__supervised,runs/fold_2/horizon_20/seed_2/lookback_20/supervised,0f74ed078a05f2e2539ac25f7788275918e2a858f6e62b9a83bc9c1ddeef53fa,605c8d05d6e3b7349c990584950c2fe82228297c7faae845310c55bb7a2a972f,supervised,matrix_transformer/supervised
2,20,2,20,matrix_transformer,masked_reconstruction,0.3916748492074625,0.2909992493624032,0.0165767864296685,0.2073862067224337,0.7220502448318223,1.2054317266661223,0.328009828009828,0.5211532542152605,0.0238346658621209,b5fa962447e02b3f3ebd481cbb5df06fb9a1f91b6dc9f19a8c5b40713fbd7bef,runs/fold_2/horizon_20/seed_2/lookback_20/masked_reconstruction/predictions.csv,skipped_existing,fold_2__h20__seed_2__lb20__masked_reconstruction,runs/fold_2/horizon_20/seed_2/lookback_20/masked_reconstruction,0f74ed078a05f2e2539ac25f7788275918e2a858f6e62b9a83bc9c1ddeef53fa,605c8d05d6e3b7349c990584950c2fe82228297c7faae845310c55bb7a2a972f,masked_reconstruction,matrix_transformer/masked_reconstruction
2,20,2,20,matrix_transformer,next_field,0.5400827605554777,0.2350761991538848,0.0116079298969733,0.0345663249277177,0.6047635093510565,1.012517190616127,0.0,0.7012075643654591,0.0040210330961954,5f41efab9429d094cc1f35cab94aa3ee9634bacc93d19812a670180c0cee2c3a,runs/fold_2/horizon_20/seed_2/lookback_20/next_field/predictions.csv,skipped_existing,fold_2__h20__seed_2__lb20__next_field,runs/fold_2/horizon_20/seed_2/lookback_20/next_field,0f74ed078a05f2e2539ac25f7788275918e2a858f6e62b9a83bc9c1ddeef53fa,605c8d05d6e3b7349c990584950c2fe82228297c7faae845310c55bb7a2a972f,next_field,matrix_transformer/next_field
2,50,0,20,matrix_transformer,none,0.4349838687052882,0.4210903134132968,0.1573889986673057,0.0537364461744813,0.6424176004312593,1.0661460066776316,0.4851151954439555,0.4638600439920201,0.3142957008039147,925bae13224bce23a795e0c31d1a619c926294fcfffa8b673b6932ff4f8fc3dd,runs/fold_2/horizon_50/seed_0/lookback_20/supervised/predictions.csv,skipped_existing,fold_2__h50__seed_0__lb20__supervised,runs/fold_2/horizon_50/seed_0/lookback_20/supervised,b05c6d21d6a715cde33a44bfe528b673ebbed1d835ea4e367c42647408f1ca05,9176ca9fccc4b328310c2810bdea42eeaae86923be45fe545338e3504cdb490c,supervised,matrix_transformer/supervised
2,50,0,20,matrix_transformer,masked_reconstruction,0.4237971665030158,0.4097359197122256,0.148758444330421,0.0972142456078225,0.6568219762654082,1.0855664992598086,0.4751289827104092,0.4399535423925668,0.3141252340337008,9677a7e32d1899f6399887012a3e50810b13e8e5c742d517e4276ff707c6929b,runs/fold_2/horizon_50/seed_0/lookback_20/masked_reconstruction/predictions.csv,skipped_existing,fold_2__h50__seed_0__lb20__masked_reconstruction,runs/fold_2/horizon_50/seed_0/lookback_20/masked_reconstruction,b05c6d21d6a715cde33a44bfe528b673ebbed1d835ea4e367c42647408f1ca05,9176ca9fccc4b328310c2810bdea42eeaae86923be45fe545338e3504cdb490c,masked_reconstruction,matrix_transformer/masked_reconstruction
2,50,0,20,matrix_transformer,next_field,0.415380838827325,0.3799730083408899,0.1201189181660158,0.0297140544900171,0.6601730456204943,1.0925709132594603,0.3676452217364147,0.5104181331831621,0.2618556701030928,ca99764886eae3993728fb9f13046a3d8956709901a8e49dcec7305669d1dfde,runs/fold_2/horizon_50/seed_0/lookback_20/next_field/predictions.csv,skipped_existing,fold_2__h50__seed_0__lb20__next_field,runs/fold_2/horizon_50/seed_0/lookback_20/next_field,b05c6d21d6a715cde33a44bfe528b673ebbed1d835ea4e367c42647408f1ca05,9176ca9fccc4b328310c2810bdea42eeaae86923be45fe545338e3504cdb490c,next_field,matrix_transformer/next_field
2,50,1,20,matrix_transformer,none,0.429337915556179,0.4169481673201772,0.165012449612716,0.0949047290362997,0.6688317948827214,1.1237885440211206,0.4880871067539877,0.3616068254532527,0.4011505697532913,1f18d36b980d59409778f64a361deaa2e3b5fb72ce56792e75933d0cebd702df,runs/fold_2/horizon_50/seed_1/lookback_20/supervised/predictions.csv,skipped_existing,fold_2__h50__seed_1__lb20__supervised,runs/fold_2/horizon_50/seed_1/lookback_20/supervised,ff59f646e3acbe0c6f869ff0c93a819e13e599f9d4c43fda4e79a4e1490d056d,9176ca9fccc4b328310c2810bdea42eeaae86923be45fe545338e3504cdb490c,supervised,matrix_transformer/supervised
2,50,1,20,matrix_transformer,masked_reconstruction,0.4401739374386309,0.4323646484414338,0.1665651487027913,0.080889236706237,0.6596836110333633,1.1133041264200894,0.4832301899857186,0.4522220413478756,0.3616417139907072,d6391bd513f87592f0d76c9511909e9c01865fe4a09c84c2784820cdf499a6ad,runs/fold_2/horizon_50/seed_1/lookback_20/masked_reconstruction/predictions.csv,skipped_existing,fold_2__h50__seed_1__lb20__masked_reconstruction,runs/fold_2/horizon_50/seed_1/lookback_20/masked_reconstruction,ff59f646e3acbe0c6f869ff0c93a819e13e599f9d4c43fda4e79a4e1490d056d,9176ca9fccc4b328310c2810bdea42eeaae86923be45fe545338e3504cdb490c,masked_reconstruction,matrix_transformer/masked_reconstruction
2,50,1,20,matrix_transformer,next_field,0.3761397110394164,0.3443957853972451,0.0730855311070008,0.1904452121526835,0.750426139774344,1.2578476315799587,0.4764993132916221,0.3709169955952177,0.1857710473048954,54b7492586dbb5923eb6ea6fed99d708ac40d84eefcbf12d51478c5a84624b5a,runs/fold_2/horizon_50/seed_1/lookback_20/next_field/predictions.csv,skipped_existing,fold_2__h50__seed_1__lb20__next_field,runs/fold_2/horizon_50/seed_1/lookback_20/next_field,ff59f646e3acbe0c6f869ff0c93a819e13e599f9d4c43fda4e79a4e1490d056d,9176ca9fccc4b328310c2810bdea42eeaae86923be45fe545338e3504cdb490c,next_field,matrix_transformer/next_field
2,50,2,20,matrix_transformer,none,0.3640061719736288,0.3342129024123942,0.0677816880541572,0.178001069679809,0.6996927763274907,1.1424938298614655,0.4385370950888192,0.1877635315377334,0.3763380806106302,44043547112d35de2bb886ea7ceb0e794dc2867a08391b9960ec3b59411bc38c,runs/fold_2/horizon_50/seed_2/lookback_20/supervised/predictions.csv,skipped_existing,fold_2__h50__seed_2__lb20__supervised,runs/fold_2/horizon_50/seed_2/lookback_20/supervised,8ade6304cfd30744b2ce83afc2a7fd44e6bd9e0c6341e2bffc377e7f8e011329,9176ca9fccc4b328310c2810bdea42eeaae86923be45fe545338e3504cdb490c,supervised,matrix_transformer/supervised
2,50,2,20,matrix_transformer,masked_reconstruction,0.4146794781876841,0.3839637255219513,0.1322172423037081,0.1299818599109761,0.6769738738214259,1.1187501106253626,0.468363351605325,0.4635931023896024,0.2199347225709264,b5fa962447e02b3f3ebd481cbb5df06fb9a1f91b6dc9f19a8c5b40713fbd7bef,runs/fold_2/horizon_50/seed_2/lookback_20/masked_reconstruction/predictions.csv,skipped_existing,fold_2__h50__seed_2__lb20__masked_reconstruction,runs/fold_2/horizon_50/seed_2/lookback_20/masked_reconstruction,8ade6304cfd30744b2ce83afc2a7fd44e6bd9e0c6341e2bffc377e7f8e011329,9176ca9fccc4b328310c2810bdea42eeaae86923be45fe545338e3504cdb490c,masked_reconstruction,matrix_transformer/masked_reconstruction
2,50,2,20,matrix_transformer,next_field,0.346261747790714,0.3304389204141291,0.015828588360792,0.0840254856839872,0.6674877980316883,1.1025905981258597,0.3820358264708379,0.3642920706290103,0.2449888641425389,5f41efab9429d094cc1f35cab94aa3ee9634bacc93d19812a670180c0cee2c3a,runs/fold_2/horizon_50/seed_2/lookback_20/next_field/predictions.csv,skipped_existing,fold_2__h50__seed_2__lb20__next_field,runs/fold_2/horizon_50/seed_2/lookback_20/next_field,8ade6304cfd30744b2ce83afc2a7fd44e6bd9e0c6341e2bffc377e7f8e011329,9176ca9fccc4b328310c2810bdea42eeaae86923be45fe545338e3504cdb490c,next_field,matrix_transformer/next_field
3,10,0,20,matrix_transformer,none,0.4920278888768781,0.3470859117184537,0.0392812014109505,0.0198970591241941,0.6037770204386169,1.0077539167838463,0.2660429411059134,0.6499915354663958,0.1252232585830522,a920193e285aaf5b146b2ff043ca0b773d25e833c466bb81b0132b57f243ce75,runs/fold_3/horizon_10/seed_0/lookback_20/supervised/predictions.csv,completed,fold_3__h10__seed_0__lb20__supervised,runs/fold_3/horizon_10/seed_0/lookback_20/supervised,c816830662a33cf8b1eb27873073646b7bce9256d5816acbd82a80a8ab326a2e,be848136db12314d9c104efc2d305a64edb7af505b5001a43c3f0ac4c805abea,supervised,matrix_transformer/supervised
3,10,0,20,matrix_transformer,masked_reconstruction,0.3769051994378986,0.3374736496475155,0.014440076106558,0.1403491660284846,0.7050033046488579,1.198597143240347,0.2593160785866284,0.4879162904339512,0.2651885799219669,c712fec775511cc1d3d8c48aec5870b5b1d81b69f0af97f68a77b57d1bbaffbb,runs/fold_3/horizon_10/seed_0/lookback_20/masked_reconstruction/predictions.csv,completed,fold_3__h10__seed_0__lb20__masked_reconstruction,runs/fold_3/horizon_10/seed_0/lookback_20/masked_reconstruction,c816830662a33cf8b1eb27873073646b7bce9256d5816acbd82a80a8ab326a2e,be848136db12314d9c104efc2d305a64edb7af505b5001a43c3f0ac4c805abea,masked_reconstruction,matrix_transformer/masked_reconstruction
3,10,0,20,matrix_transformer,next_field,0.5980704788671495,0.2495011330199208,-0.0060601881135367,0.0454922117302123,0.567420803698698,0.9623695191031028,0.0,0.7485033990597626,0.0,20d38c01c6a0c6e3c8664aa6c836b3e6614db912f45e85df4689fe8081f4de5c,runs/fold_3/horizon_10/seed_0/lookback_20/next_field/predictions.csv,completed,fold_3__h10__seed_0__lb20__next_field,runs/fold_3/horizon_10/seed_0/lookback_20/next_field,c816830662a33cf8b1eb27873073646b7bce9256d5816acbd82a80a8ab326a2e,be848136db12314d9c104efc2d305a64edb7af505b5001a43c3f0ac4c805abea,next_field,matrix_transformer/next_field
3,10,1,20,matrix_transformer,none,0.4051994378986056,0.3517878648668391,0.0372542283008625,0.0974640978400474,0.6511641286864455,1.0895932463342457,0.3092112285195859,0.529682938073042,0.2164694280078895,2c70fec728a77e73ba7eeb86c269a828f90b65e79510715fe91eb10338a4afd5,runs/fold_3/horizon_10/seed_1/lookback_20/supervised/predictions.csv,completed,fold_3__h10__seed_1__lb20__supervised,runs/fold_3/horizon_10/seed_1/lookback_20/supervised,b3681e602d62a0dda207d09bf99e9c58aa49e17a8d4fe42c5dea5e32646d1fbd,be848136db12314d9c104efc2d305a64edb7af505b5001a43c3f0ac4c805abea,supervised,matrix_transformer/supervised
3,10,1,20,matrix_transformer,masked_reconstruction,0.3658523402875365,0.3263320896654501,0.0206203356941719,0.178337370452487,0.7486483375030399,1.3046224561538076,0.3040069343209487,0.4619469026548672,0.2130424320205342,182eae0f354a7e7459e60a997047d5d13f914e091112bbcdc84478247c209bfd,runs/fold_3/horizon_10/seed_1/lookback_20/masked_reconstruction/predictions.csv,completed,fold_3__h10__seed_1__lb20__masked_reconstruction,runs/fold_3/horizon_10/seed_1/lookback_20/masked_reconstruction,b3681e602d62a0dda207d09bf99e9c58aa49e17a8d4fe42c5dea5e32646d1fbd,be848136db12314d9c104efc2d305a64edb7af505b5001a43c3f0ac4c805abea,masked_reconstruction,matrix_transformer/masked_reconstruction
3,10,1,20,matrix_transformer,next_field,0.5923954167117068,0.2533046573992885,-0.0111258421810862,0.0318809604764776,0.5626197451962989,0.9546530512149444,0.0005197505197505,0.7446399073585259,0.0147543143195889,7100550be858aaad50d088c1220ee74288a261a5a50a2d846c9864b269c889fa,runs/fold_3/horizon_10/seed_1/lookback_20/next_field/predictions.csv,completed,fold_3__h10__seed_1__lb20__next_field,runs/fold_3/horizon_10/seed_1/lookback_20/next_field,b3681e602d62a0dda207d09bf99e9c58aa49e17a8d4fe42c5dea5e32646d1fbd,be848136db12314d9c104efc2d305a64edb7af505b5001a43c3f0ac4c805abea,next_field,matrix_transformer/next_field
