model_family,pretraining_objective,horizon,fold,seed,lookback,threshold,status,skipped_reason,sample_count,retained_count,retained_sample_fraction,active_trade_count,active_trade_fraction,classification_accuracy,macro_f1,directional_trade_hit_rate,gross_directional_proxy,net_cost_adjusted_proxy,turnover_proxy,payoff_mode,cost_mode,reference_fee_bps,reference_spread_multiplier,true_up_fraction,true_stationary_fraction,true_down_fraction,predicted_up_fraction,predicted_stationary_fraction,predicted_down_fraction
matrix_transformer,masked_reconstruction,20,fold_3,1,20,0.9,ok,,37004,14,0.0003783374770295103,0,0.0,1.0,0.3333333333333333,,0.0,0.0,0.0,unit_payoff,unit_proxy,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
matrix_transformer,masked_reconstruction,20,fold_3,1,20,0.95,skipped,too few samples remain after confidence filtering,37004,0,0.0,0,0.0,,,,0.0,0.0,0.0,unit_payoff,unit_proxy,0.0,0.0,,,,,,
matrix_transformer,masked_reconstruction,20,fold_3,2,20,0.33,ok,,37004,37004,1.0,26300,0.7107339747054372,0.3736082585666414,0.3696281733372106,0.3002281368821293,-10508.0,-10508.0,0.7107531821744183,unit_payoff,unit_proxy,0.0,0.0,0.2503242892660253,0.4835693438547184,0.2661063668792563,0.4522484055777754,0.28926602529456275,0.25848556912766185
matrix_transformer,masked_reconstruction,20,fold_3,2,20,0.35,ok,,37004,36641,0.9901902497027348,26063,0.7043292617014377,0.3738980923009743,0.36992274757831245,0.3002724168361278,-10411.0,-10411.0,0.7043482960841013,unit_payoff,unit_proxy,0.0,0.0,0.2494746322425698,0.4843481346033132,0.26617723315411695,0.45301711197838485,0.28869299418683986,0.25828989383477524
matrix_transformer,masked_reconstruction,20,fold_3,2,20,0.4,ok,,37004,31054,0.8392065722624581,22060,0.5961517673764999,0.38075610227345913,0.3751296383958656,0.3012692656391659,-8768.0,-8768.0,0.5961678782801394,unit_payoff,unit_proxy,0.0,0.0,0.24560443099117665,0.4911122560700715,0.26328331293875185,0.464610034134089,0.2896245250209313,0.2457654408449797
matrix_transformer,masked_reconstruction,20,fold_3,2,20,0.45,ok,,37004,21559,0.5826126905199438,14440,0.3902280834504378,0.4013173152743634,0.3874847167905136,0.3007617728531856,-5754.0,-5754.0,0.390238629300327,unit_payoff,unit_proxy,0.0,0.0,0.2413377243842479,0.5095783663435224,0.2490839092722297,0.4567466023470476,0.3302101210631291,0.21304327658982328
matrix_transformer,masked_reconstruction,20,fold_3,2,20,0.5,ok,,37004,11340,0.30645335639390336,5861,0.1583882823478543,0.4667548500881834,0.40829597327224576,0.2994369561508275,-2351.0,-2351.0,0.1583925627651812,unit_payoff,unit_proxy,0.0,0.0,0.21631393298059964,0.5617283950617284,0.22195767195767196,0.3927689594356261,0.4831569664902998,0.12407407407407407
matrix_transformer,masked_reconstruction,20,fold_3,2,20,0.55,ok,,37004,5819,0.15725326991676575,1712,0.04626526861960869,0.5774188004811823,0.3995743313386157,0.30957943925233644,-652.0,-652.0,0.0462665189308975,unit_payoff,unit_proxy,0.0,0.0,0.18302113765251762,0.6310362605258636,0.18594260182161884,0.26224437188520366,0.7057913730881594,0.03196425502663688
matrix_transformer,masked_reconstruction,20,fold_3,2,20,0.6,ok,,37004,3167,0.08558534212517566,273,0.007377580802075451,0.7208714872118724,0.3736255026767439,0.34798534798534797,-83.0,-83.0,0.007377780179985406,unit_payoff,unit_proxy,0.0,0.0,0.12882854436375119,0.7290811493526997,0.1420903062835491,0.08556994000631513,0.9137985475213135,0.0006315124723713293
matrix_transformer,masked_reconstruction,20,fold_3,2,20,0.65,ok,,37004,2133,0.05764241703599611,30,0.0008107231650632364,0.8049695264885138,0.31817292644757433,0.23333333333333334,-16.0,-16.0,0.000810745074723671,unit_payoff,unit_proxy,0.0,0.0,0.09095171120487576,0.8115330520393812,0.09751523675574308,0.014064697609001406,0.9859353023909986,0.0
matrix_transformer,masked_reconstruction,20,fold_3,2,20,0.7,ok,,37004,1479,0.039968652037617555,0,0.0,0.8688302907369845,0.3099372889532079,,0.0,0.0,0.0,unit_payoff,unit_proxy,0.0,0.0,0.06288032454361055,0.8688302907369845,0.068289384719405,0.0,1.0,0.0
matrix_transformer,masked_reconstruction,20,fold_3,2,20,0.75,ok,,37004,1053,0.028456383093719596,0,0.0,0.905982905982906,0.31689088191330345,,0.0,0.0,0.0,unit_payoff,unit_proxy,0.0,0.0,0.042735042735042736,0.905982905982906,0.05128205128205128,0.0,1.0,0.0
matrix_transformer,masked_reconstruction,20,fold_3,2,20,0.8,ok,,37004,705,0.019051994378986057,0,0.0,0.9404255319148936,0.3230994152046784,,0.0,0.0,0.0,unit_payoff,unit_proxy,0.0,0.0,0.02553191489361702,0.9404255319148936,0.03404255319148936,0.0,1.0,0.0
matrix_transformer,masked_reconstruction,20,fold_3,2,20,0.85,ok,,37004,334,0.009026051237704032,0,0.0,0.9431137724550899,0.3235747303543914,,0.0,0.0,0.0,unit_payoff,unit_proxy,0.0,0.0,0.023952095808383235,0.9431137724550899,0.03293413173652695,0.0,1.0,0.0
matrix_transformer,masked_reconstruction,20,fold_3,2,20,0.9,ok,,37004,92,0.002486217706193925,0,0.0,0.9891304347826086,0.331511839708561,,0.0,0.0,0.0,unit_payoff,unit_proxy,0.0,0.0,0.010869565217391304,0.9891304347826086,0.0,0.0,1.0,0.0
matrix_transformer,masked_reconstruction,20,fold_3,2,20,0.95,skipped,too few samples remain after confidence filtering,37004,0,0.0,0,0.0,,,,0.0,0.0,0.0,unit_payoff,unit_proxy,0.0,0.0,,,,,,
matrix_transformer,masked_reconstruction,20,fold_4,0,20,0.33,ok,,34766,34766,1.0,23526,0.6766956221595812,0.3906690444687338,0.38507608927538817,0.32823259372609026,-8082.0,-8082.0,0.6767150870128003,unit_payoff,unit_proxy,0.0,0.0,0.26721509520796183,0.4648219524823103,0.2679629523097279,0.40930794454351954,0.3233043778404188,0.2673876776160617
matrix_transformer,masked_reconstruction,20,fold_4,0,20,0.35,ok,,34766,34203,0.9838060173732958,23141,0.6656215843065063,0.3911937549337777,0.38537104297479213,0.32760036299209194,-7979.0,-7979.0,0.6656407306198763,unit_payoff,unit_proxy,0.0,0.0,0.2663509048913838,0.46706429260591176,0.26658480250270444,0.4104025962634857,0.323421922053621,0.2661754816828933
matrix_transformer,masked_reconstruction,20,fold_4,0,20,0.4,ok,,34766,26385,0.7589311396191681,17528,0.5041707415290801,0.40144021224180404,0.3885454275336877,0.3166932907348243,-6426.0,-6426.0,0.5041852437796635,unit_payoff,unit_proxy,0.0,0.0,0.2537426568125829,0.49850293727496686,0.24775440591245027,0.4322531741519803,0.3356831533068031,0.2320636725412166
matrix_transformer,masked_reconstruction,20,fold_4,0,20,0.45,ok,,34766,16211,0.46628890295115916,10246,0.2947132255652074,0.42162729011165256,0.3881042574555462,0.29670115166894395,-4166.0,-4166.0,0.29472170286207394,unit_payoff,unit_proxy,0.0,0.0,0.23971377459749552,0.5488248720004935,0.21146135340201097,0.45444451298501015,0.36796002714206405,0.1775954598729258
matrix_transformer,masked_reconstruction,20,fold_4,0,20,0.5,ok,,34766,8293,0.23853765172870045,4390,0.12627279525973653,0.4811286627276016,0.40369493472970924,0.2895216400911162,-1848.0,-1848.0,0.1262764274413922,unit_payoff,unit_proxy,0.0,0.0,0.2198239479078741,0.603882792716749,0.17629325937537682,0.4090196551308332,0.4706378873748945,0.12034245749427228
matrix_transformer,masked_reconstruction,20,fold_4,0,20,0.55,ok,,34766,4123,0.1185928780992924,1433,0.04121843180118506,0.5942275042444821,0.42959627016385094,0.2903000697836706,-601.0,-601.0,0.04121961743132461,unit_payoff,unit_proxy,0.0,0.0,0.1848168809119573,0.6825127334465195,0.13267038564152317,0.2789231142372059,0.6524375454765947,0.06863934028619936
matrix_transformer,masked_reconstruction,20,fold_4,0,20,0.6,ok,,34766,2201,0.06330898003796813,300,0.008629120404993385,0.7323943661971831,0.4102215623519115,0.27,-138.0,-138.0,0.008629368617862792,unit_payoff,unit_proxy,0.0,0.0,0.1340299863698319,0.7755565651976375,0.09041344843253067,0.1076783280327124,0.8636983189459336,0.02862335302135393
matrix_transformer,masked_reconstruction,20,fold_4,0,20,0.65,ok,,34766,1210,0.03480411896680665,11,0.0003164010815164241,0.8479338842975207,0.33999294142920716,0.36363636363636365,-3.0,-3.0,0.0003164101826549691,unit_payoff,unit_proxy,0.0,0.0,0.09008264462809917,0.8504132231404958,0.05950413223140496,0.004132231404958678,0.990909090909091,0.0049586776859504135
matrix_transformer,masked_reconstruction,20,fold_4,0,20,0.7,ok,,34766,653,0.018782718748202268,0,0.0,0.8820826952526799,0.3124491456468674,,0.0,0.0,0.0,unit_payoff,unit_proxy,0.0,0.0,0.07044410413476264,0.8820826952526799,0.04747320061255743,0.0,1.0,0.0
matrix_transformer,masked_reconstruction,20,fold_4,0,20,0.75,ok,,34766,289,0.00831271932347696,0,0.0,0.9377162629757786,0.32261904761904764,,0.0,0.0,0.0,unit_payoff,unit_proxy,0.0,0.0,0.04844290657439446,0.9377162629757786,0.01384083044982699,0.0,1.0,0.0
matrix_transformer,masked_reconstruction,20,fold_4,0,20,0.8,ok,,34766,87,0.0025024449174480814,0,0.0,0.9655172413793104,0.32748538011695905,,0.0,0.0,0.0,unit_payoff,unit_proxy,0.0,0.0,0.034482758620689655,0.9655172413793104,0.0,0.0,1.0,0.0
matrix_transformer,masked_reconstruction,20,fold_4,0,20,0.85,ok,,34766,9,0.0002588736121498015,0,0.0,1.0,0.3333333333333333,,0.0,0.0,0.0,unit_payoff,unit_proxy,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
matrix_transformer,masked_reconstruction,20,fold_4,0,20,0.9,skipped,too few samples remain after confidence filtering,34766,0,0.0,0,0.0,,,,0.0,0.0,0.0,unit_payoff,unit_proxy,0.0,0.0,,,,,,
matrix_transformer,masked_reconstruction,20,fold_4,0,20,0.95,skipped,too few samples remain after confidence filtering,34766,0,0.0,0,0.0,,,,0.0,0.0,0.0,unit_payoff,unit_proxy,0.0,0.0,,,,,,
matrix_transformer,masked_reconstruction,20,fold_4,1,20,0.33,ok,,34766,34766,1.0,28697,0.8254328942069838,0.38195363285969053,0.3815024865771819,0.3287800118479284,-9827.0,-9827.0,0.8254566374226953,unit_payoff,unit_proxy,0.0,0.0,0.26721509520796183,0.4648219524823103,0.2679629523097279,0.36086981533682333,0.17456710579301615,0.4645630788701605
matrix_transformer,masked_reconstruction,20,fold_4,1,20,0.35,ok,,34766,34370,0.9886095610654088,28404,0.8170051199447737,0.3823683444864708,0.38193705042645726,0.3290381636389241,-9712.0,-9712.0,0.8170286207392492,unit_payoff,unit_proxy,0.0,0.0,0.26744253709630494,0.46534768693628165,0.26720977596741347,0.35976141984288623,0.17358161187081758,0.4666569682862962
matrix_transformer,masked_reconstruction,20,fold_4,1,20,0.4,ok,,34766,28150,0.8096991313352125,23092,0.6642121613070241,0.3874955595026643,0.38745676619902425,0.32794907327212885,-7946.0,-7946.0,0.6642312670789587,unit_payoff,unit_proxy,0.0,0.0,0.2629840142095915,0.4769094138543517,0.26010657193605685,0.32575488454706925,0.1796802841918295,0.49456483126110123
matrix_transformer,masked_reconstruction,20,fold_4,1,20,0.45,ok,,34766,17129,0.49269401139043895,13405,0.3855778634297877,0.3944772024052776,0.3896481185185408,0.3095113763521074,-5107.0,-5107.0,0.38558895440816915,unit_payoff,unit_proxy,0.0,0.0,0.23971043259968475,0.525191196216942,0.23509837118337323,0.23054469029131883,0.21740907233346957,0.5520462373752116
matrix_transformer,masked_reconstruction,20,fold_4,1,20,0.5,ok,,34766,9460,0.27210493010412473,6615,0.19027210493010413,0.41723044397463,0.37578175518206275,0.2799697656840514,-2911.0,-2911.0,0.1902775780238746,unit_payoff,unit_proxy,0.0,0.0,0.19608879492600423,0.5896405919661734,0.21427061310782242,0.12367864693446089,0.3007399577167019,0.5755813953488372
matrix_transformer,masked_reconstruction,20,fold_4,1,20,0.55,ok,,34766,5524,0.1588908703906115,3240,0.09319450037392855,0.4882331643736423,0.3958733325324861,0.2882716049382716,-1372.0,-1372.0,0.09319718107291816,unit_payoff,unit_proxy,0.0,0.0,0.16980448950036206,0.6269007965242578,0.20329471397538015,0.08128167994207096,0.41346850108616945,0.5052498189717596
matrix_transformer,masked_reconstruction,20,fold_4,1,20,0.6,ok,,34766,3108,0.08939768739573146,1259,0.036213541966288905,0.6023166023166023,0.4099905610024826,0.3050039714058777,-491.0,-491.0,0.03621458363296419,unit_payoff,unit_proxy,0.0,0.0,0.14221364221364222,0.6879021879021879,0.16988416988416988,0.023809523809523808,0.5949163449163449,0.3812741312741313
matrix_transformer,masked_reconstruction,20,fold_4,1,20,0.65,ok,,34766,1763,0.050710464246677786,282,0.008111373180693781,0.7651730005672149,0.44671897888674755,0.39361702127659576,-60.0,-60.0,0.008111606500791025,unit_payoff,unit_proxy,0.0,0.0,0.09585933068633012,0.7810550198525241,0.12308564946114578,0.0045377197958026095,0.840045377197958,0.15541690300623937
matrix_transformer,masked_reconstruction,20,fold_4,1,20,0.7,ok,,34766,980,0.028188459989645056,30,0.0008629120404993384,0.8520408163265306,0.38373905616058085,0.4,-6.0,-6.0,0.0008629368617862793,unit_payoff,unit_proxy,0.0,0.0,0.07244897959183673,0.8510204081632653,0.07653061224489796,0.0,0.9693877551020408,0.030612244897959183
matrix_transformer,masked_reconstruction,20,fold_4,1,20,0.75,ok,,34766,477,0.013720301443939481,2,5.752746936662256e-05,0.8951781970649895,0.3529100529100529,1.0,2.0,2.0,5.752912411908529e-05,unit_payoff,unit_proxy,0.0,0.0,0.039832285115303984,0.8909853249475891,0.06918238993710692,0.0,0.9958071278825996,0.0041928721174004195
matrix_transformer,masked_reconstruction,20,fold_4,1,20,0.8,ok,,34766,212,0.006097911752861992,0,0.0,0.9292452830188679,0.3211083944580277,,0.0,0.0,0.0,unit_payoff,unit_proxy,0.0,0.0,0.02358490566037736,0.9292452830188679,0.04716981132075472,0.0,1.0,0.0
matrix_transformer,masked_reconstruction,20,fold_4,1,20,0.85,ok,,34766,17,0.0004889834896162918,0,0.0,1.0,0.3333333333333333,,0.0,0.0,0.0,unit_payoff,unit_proxy,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
matrix_transformer,masked_reconstruction,20,fold_4,1,20,0.9,skipped,too few samples remain after confidence filtering,34766,0,0.0,0,0.0,,,,0.0,0.0,0.0,unit_payoff,unit_proxy,0.0,0.0,,,,,,
matrix_transformer,masked_reconstruction,20,fold_4,1,20,0.95,skipped,too few samples remain after confidence filtering,34766,0,0.0,0,0.0,,,,0.0,0.0,0.0,unit_payoff,unit_proxy,0.0,0.0,,,,,,
matrix_transformer,masked_reconstruction,20,fold_4,2,20,0.33,ok,,34766,34766,1.0,26030,0.7487200138065927,0.3850025887361215,0.38430212839715683,0.32646945831732616,-9034.0,-9034.0,0.748741550409895,unit_payoff,unit_proxy,0.0,0.0,0.26721509520796183,0.4648219524823103,0.2679629523097279,0.30164528562388543,0.25127998619340736,0.4470747281827072
matrix_transformer,masked_reconstruction,20,fold_4,2,20,0.35,ok,,34766,34102,0.9809008801702813,25556,0.7350860035667031,0.385930443962231,0.3852330360931719,0.32692909688527155,-8846.0,-8846.0,0.7351071479936718,unit_payoff,unit_proxy,0.0,0.0,0.2681074423787461,0.4661016949152542,0.26579086270599966,0.29936660606416043,0.25060113776318105,0.4500322561726585
matrix_transformer,masked_reconstruction,20,fold_4,2,20,0.4,ok,,34766,23151,0.6659092216533394,16840,0.48438129206696195,0.3951017234676688,0.389051237821767,0.3159144893111639,-6200.0,-6200.0,0.4843952250826981,unit_payoff,unit_proxy,0.0,0.0,0.2530776208371129,0.5059392682821476,0.24098311088073948,0.22154550559371086,0.2726016154809727,0.5058528789253164
matrix_transformer,masked_reconstruction,20,fold_4,2,20,0.45,ok,,34766,12453,0.3581947880112754,8756,0.25185526088707355,0.4044005460531599,0.3739659444149177,0.2828917313841937,-3802.0,-3802.0,0.25186250539335536,unit_payoff,unit_proxy,0.0,0.0,0.21416526138279932,0.5679755882116759,0.21785915040552478,0.1307315506303702,0.2968762547177387,0.5723921946518911
matrix_transformer,masked_reconstruction,20,fold_4,2,20,0.5,ok,,34766,6873,0.19769314847839844,4525,0.13015589944198355,0.44245598719627527,0.372764157701158,0.2665193370165746,-2113.0,-2113.0,0.13015964331943047,unit_payoff,unit_proxy,0.0,0.0,0.17721518987341772,0.6227266113778553,0.2000581987487269,0.08438818565400844,0.3416266550269169,0.5739851593190747
matrix_transformer,masked_reconstruction,20,fold_4,2,20,0.55,ok,,34766,3940,0.11332911465224645,2054,0.05908071103952137,0.5347715736040609,0.407349166793713,0.2750730282375852,-924.0,-924.0,0.05908241047030059,unit_payoff,unit_proxy,0.0,0.0,0.14771573604060914,0.6771573604060914,0.1751269035532995,0.05380710659898477,0.47868020304568526,0.46751269035532994
matrix_transformer,masked_reconstruction,20,fold_4,2,20,0.6,ok,,34766,2131,0.06129551861013634,584,0.016798021055053788,0.675739089629282,0.40534009522037445,0.2517123287671233,-290.0,-290.0,0.016798504242772905,unit_payoff,unit_proxy,0.0,0.0,0.10464570624120131,0.7728765837634913,0.12247770999530737,0.01923979352416706,0.7259502580947912,0.25480994838104176
matrix_transformer,masked_reconstruction,20,fold_4,2,20,0.65,ok,,34766,1389,0.03995282747511937,109,0.0031352470804809295,0.8106551475881929,0.39406312346666966,0.28440366972477066,-47.0,-47.0,0.0031353372644901483,unit_payoff,unit_proxy,0.0,0.0,0.08135349172066235,0.8308135349172067,0.08783297336213103,0.003599712023038157,0.9215262778977682,0.07487401007919367
matrix_transformer,masked_reconstruction,20,fold_4,2,20,0.7,ok,,34766,990,0.028476097336478167,13,0.00037392855088304663,0.8606060606060606,0.3547083492184522,0.46153846153846156,-1.0,-1.0,0.00037393930677405435,unit_payoff,unit_proxy,0.0,0.0,0.06464646464646465,0.8616161616161616,0.07373737373737374,0.0,0.9868686868686869,0.013131313131313131
matrix_transformer,masked_reconstruction,20,fold_4,2,20,0.75,ok,,34766,608,0.017488350687453257,1,2.876373468331128e-05,0.8947368421052632,0.3299341238471673,1.0,1.0,1.0,2.8764562059542644e-05,unit_payoff,unit_proxy,0.0,0.0,0.03618421052631579,0.8930921052631579,0.07072368421052631,0.0,0.9983552631578947,0.001644736842105263
matrix_transformer,masked_reconstruction,20,fold_4,2,20,0.8,ok,,34766,336,0.009664614853592591,0,0.0,0.9375,0.3225806451612903,,0.0,0.0,0.0,unit_payoff,unit_proxy,0.0,0.0,0.017857142857142856,0.9375,0.044642857142857144,0.0,1.0,0.0
matrix_transformer,masked_reconstruction,20,fold_4,2,20,0.85,ok,,34766,109,0.0031352470804809295,0,0.0,0.944954128440367,0.3238993710691824,,0.0,0.0,0.0,unit_payoff,unit_proxy,0.0,0.0,0.009174311926605505,0.944954128440367,0.045871559633027525,0.0,1.0,0.0
matrix_transformer,masked_reconstruction,20,fold_4,2,20,0.9,ok,,34766,16,0.0004602197549329805,0,0.0,1.0,0.3333333333333333,,0.0,0.0,0.0,unit_payoff,unit_proxy,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
matrix_transformer,masked_reconstruction,20,fold_4,2,20,0.95,skipped,too few samples remain after confidence filtering,34766,0,0.0,0,0.0,,,,0.0,0.0,0.0,unit_payoff,unit_proxy,0.0,0.0,,,,,,
matrix_transformer,masked_reconstruction,20,fold_5,0,20,0.33,ok,,39133,39133,1.0,22505,0.5750900774282575,0.4301995758055861,0.3899529263227501,0.3123305932015108,-8447.0,-8447.0,0.5751047735868343,unit_payoff,unit_proxy,0.0,0.0,0.2462371911174712,0.504919121968671,0.24884368691385786,0.11535021593028902,0.42490992257174254,0.45973986149796847
matrix_transformer,masked_reconstruction,20,fold_5,0,20,0.35,ok,,39133,38777,0.9909028185930033,22246,0.5684716224158638,0.43144131830724397,0.3904537096582083,0.3122359075788906,-8354.0,-8354.0,0.5684861494429112,unit_payoff,unit_proxy,0.0,0.0,0.24548056837816232,0.5068984191660004,0.24762101245583723,0.11313407432240762,0.42630941021739693,0.4605565154601955
matrix_transformer,masked_reconstruction,20,fold_5,0,20,0.4,ok,,39133,34299,0.8764725423555567,18836,0.48133289039940713,0.4403626927898773,0.38035374132179695,0.29894882140581863,-7574.0,-7574.0,0.48134519063681896,unit_payoff,unit_proxy,0.0,0.0,0.22997755036589987,0.534009737893233,0.23601271174086708,0.08113939181900347,0.450829470246946,0.46803113793405055
matrix_transformer,masked_reconstruction,20,fold_5,0,20,0.45,ok,,39133,26938,0.6883704290496512,13616,0.3479416349372652,0.4625436186799317,0.3537697792210536,0.2821680376028202,-5932.0,-5932.0,0.34795052642338753,unit_payoff,unit_proxy,0.0,0.0,0.2050634791001559,0.5706437003489494,0.22429282055089464,0.026282574801395796,0.49454302472343903,0.4791744004751652
matrix_transformer,masked_reconstruction,20,fold_5,0,20,0.5,ok,,39133,21049,0.5378836276288554,9591,0.24508726650141824,0.49817093448619887,0.346366308683229,0.2725471796475863,-4363.0,-4363.0,0.24509352959214964,unit_payoff,unit_proxy,0.0,0.0,0.17877333840087414,0.6131407667822699,0.2080858948168559,0.007078721079386194,0.5443489001852819,0.44857237873533184
matrix_transformer,masked_reconstruction,20,fold_5,0,20,0.55,ok,,39133,16151,0.4127207216415813,6341,0.1620371553420387,0.5479536870781995,0.358542313437295,0.26762340324869893,-2947.0,-2947.0,0.16204129612593274,unit_payoff,unit_proxy,0.0,0.0,0.15243638164819515,0.6585350752275401,0.18902854312426476,0.004024518605659093,0.6073927311002415,0.38858275029409944
matrix_transformer,masked_reconstruction,20,fold_5,0,20,0.6,ok,,39133,12202,0.3118084481128459,3756,0.09598037461988602,0.6145713817406983,0.3720357860228846,0.2715654952076677,-1716.0,-1716.0,0.09598282735357253,unit_payoff,unit_proxy,0.0,0.0,0.12801180134404197,0.7079167349614818,0.1640714636944763,0.0007375840026225209,0.6921816095722013,0.3070808064251762
matrix_transformer,masked_reconstruction,20,fold_5,0,20,0.65,ok,,39133,8907,0.22760841233741344,1777,0.04540924539391306,0.6915908835747165,0.37598459551255,0.2566122678671919,-865.0,-865.0,0.045410405805989984,unit_payoff,unit_proxy,0.0,0.0,0.1047490737622095,0.76333221062086,0.1319187156169305,0.0,0.8004939934882677,0.19950600651173234
matrix_transformer,masked_reconstruction,20,fold_5,0,20,0.7,ok,,39133,6617,0.16909002632049677,697,0.017811054608642324,0.765603747922019,0.35976022739122127,0.20229555236728838,-415.0,-415.0,0.01781150976183175,unit_payoff,unit_proxy,0.0,0.0,0.08432824542844189,0.8183466827867614,0.09732507178479674,0.0,0.8946652561583799,0.10533474384162007
matrix_transformer,masked_reconstruction,20,fold_5,0,20,0.75,ok,,39133,4887,0.12488181330335012,181,0.004625252344568523,0.8297524043380397,0.3301082119048042,0.12154696132596685,-137.0,-137.0,0.0046253705407339266,unit_payoff,unit_proxy,0.0,0.0,0.07264170247595662,0.8555350931041539,0.0718232044198895,0.0,0.9629629629629629,0.037037037037037035
matrix_transformer,masked_reconstruction,20,fold_5,0,20,0.8,ok,,39133,3450,0.08816088723072599,21,0.0005366314874913756,0.88,0.32121134896364256,0.14285714285714285,-15.0,-15.0,0.0005366452008586323,unit_payoff,unit_proxy,0.0,0.0,0.058550724637681156,0.8843478260869565,0.05710144927536232,0.0,0.9939130434782608,0.00608695652173913
matrix_transformer,masked_reconstruction,20,fold_5,0,20,0.85,ok,,39133,1761,0.04500038330820535,0,0.0,0.8977853492333902,0.31538001196888094,,0.0,0.0,0.0,unit_payoff,unit_proxy,0.0,0.0,0.049403747870528106,0.8977853492333902,0.05281090289608177,0.0,1.0,0.0
matrix_transformer,masked_reconstruction,20,fold_5,0,20,0.9,ok,,39133,270,0.006899547696317686,0,0.0,0.9481481481481482,0.3244613434727503,,0.0,0.0,0.0,unit_payoff,unit_proxy,0.0,0.0,0.025925925925925925,0.9481481481481482,0.025925925925925925,0.0,1.0,0.0
matrix_transformer,masked_reconstruction,20,fold_5,0,20,0.95,skipped,too few samples remain after confidence filtering,39133,0,0.0,0,0.0,,,,0.0,0.0,0.0,unit_payoff,unit_proxy,0.0,0.0,,,,,,
matrix_transformer,masked_reconstruction,20,fold_5,1,20,0.33,ok,,39133,39133,1.0,24112,0.6161551631615261,0.4350037053126517,0.40133423207966307,0.31494691439946915,-8924.0,-8924.0,0.6161709087192068,unit_payoff,unit_proxy,0.0,0.0,0.2462371911174712,0.504919121968671,0.24884368691385786,0.12145759333554801,0.3838448368384739,0.49469756982597807
matrix_transformer,masked_reconstruction,20,fold_5,1,20,0.35,ok,,39133,38837,0.9924360514144073,23904,0.6108399560473258,0.43574426449004816,0.40154139982311693,0.3146335341365462,-8862.0,-8862.0,0.6108555657773689,unit_payoff,unit_proxy,0.0,0.0,0.24587378015809666,0.5063470401936297,0.24777917964827356,0.11985992738883024,0.38450446738934524,0.49563560522182454
matrix_transformer,masked_reconstruction,20,fold_5,1,20,0.4,ok,,39133,34591,0.8839342754197225,20844,0.5326450821557254,0.44150212483015816,0.3934778996772252,0.3030128574170025,-8212.0,-8212.0,0.5326586936522539,unit_payoff,unit_proxy,0.0,0.0,0.2341649562024804,0.5299066231100575,0.23592842068746206,0.0910930588881501,0.3974155127056171,0.5114914284062329
matrix_transformer,masked_reconstruction,20,fold_5,1,20,0.45,ok,,39133,28437,0.7266756957043927,16511,0.42192011857000483,0.45567394591553256,0.37978542079382954,0.2874447338138211,-7019.0,-7019.0,0.4219309005417561,unit_payoff,unit_proxy,0.0,0.0,0.2154235678869079,0.5649681752646201,0.21960825684847207,0.051622885677110805,0.4193831979463375,0.5289939163765517
matrix_transformer,masked_reconstruction,20,fold_5,1,20,0.5,ok,,39133,22838,0.5835995195870493,12440,0.3178902716377482,0.48112794465364744,0.37055924845634247,0.2809485530546624,-5450.0,-5450.0,0.3178983951753041,unit_payoff,unit_proxy,0.0,0.0,0.1921359138278308,0.5987389438654873,0.20912514230668183,0.026096856116997986,0.4552938085646729,0.5186093353183291
matrix_transformer,masked_reconstruction,20,fold_5,1,20,0.55,ok,,39133,17637,0.4506937878516853,8638,0.22073441852145248,0.5164143561830243,0.36725815535188255,0.2706645056726094,-3962.0,-3962.0,0.22074005928651744,unit_payoff,unit_proxy,0.0,0.0,0.16811249078641494,0.640301638600669,0.19158587061291601,0.012813970629925724,0.5102341668084142,0.47695186256166017
matrix_transformer,masked_reconstruction,20,fold_5,1,20,0.6,ok,,39133,13045,0.33335036925357114,5232,0.1336979020264227,0.5727865082407052,0.37617752388973985,0.25840978593272174,-2528.0,-2528.0,0.13370131861392212,unit_payoff,unit_proxy,0.0,0.0,0.1471828286699885,0.6894595630509773,0.16335760827903412,0.007895745496358759,0.5989267918742813,0.39317746262935993
matrix_transformer,masked_reconstruction,20,fold_5,1,20,0.65,ok,,39133,9082,0.23208034139984157,2310,0.059029463624051315,0.6606474344857961,0.38261852948995756,0.23982683982683983,-1202.0,-1202.0,0.05903097209444955,unit_payoff,unit_proxy,0.0,0.0,0.11539308522351904,0.7563312045804889,0.12827571019599207,0.005285179475886369,0.7456507377229685,0.24906408280114511
matrix_transformer,masked_reconstruction,20,fold_5,1,20,0.7,ok,,39133,6075,0.15523982316714793,245,0.0062607006873993815,0.7947325102880658,0.3208993234282725,0.11428571428571428,-189.0,-189.0,0.006260860676684044,unit_payoff,unit_proxy,0.0,0.0,0.0959670781893004,0.8212345679012346,0.08279835390946502,0.0008230452674897119,0.9596707818930041,0.03950617283950617
matrix_transformer,masked_reconstruction,20,fold_5,1,20,0.75,ok,,39133,5052,0.1290982035622109,0,0.0,0.8418448139350753,0.3047107289987462,,0.0,0.0,0.0,unit_payoff,unit_proxy,0.0,0.0,0.08570863024544735,0.8418448139350753,0.07244655581947744,0.0,1.0,0.0
