model_family,pretraining_objective,horizon,fold,seed,lookback,confidence_threshold,fill_mode,active_signal_count,filled_count,fill_fraction,directional_hit_rate_on_filled_trades,gross_proxy,net_proxy,average_cost,cost_mode,fill_fallback,status,skipped_reason
matrix_transformer,masked_reconstruction,50,fold_2,1,20,0.33,passive_optimistic,20282,20282,1.0,0.4134207671827236,-3512.0,-3937.922,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,masked_reconstruction,50,fold_2,1,20,0.33,passive_conservative,20282,0,0.0,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,masked_reconstruction,50,fold_2,1,20,0.33,abstain_only,20282,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,masked_reconstruction,50,fold_2,2,20,0.33,aggressive_crossing,19168,19168,1.0,0.3805822203672788,-4578.0,-5181.7919999999995,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,masked_reconstruction,50,fold_2,2,20,0.33,passive_optimistic,19168,19168,1.0,0.3805822203672788,-4578.0,-4980.528,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,masked_reconstruction,50,fold_2,2,20,0.33,passive_conservative,19168,27,0.0014085976627712855,0.5925925925925926,5.0,4.7165,0.0105,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,masked_reconstruction,50,fold_2,2,20,0.33,abstain_only,19168,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,masked_reconstruction,50,fold_3,0,20,0.33,aggressive_crossing,30515,30515,1.0,0.40681631984270034,-5687.0,-6648.2225,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,masked_reconstruction,50,fold_3,0,20,0.33,passive_optimistic,30515,30515,1.0,0.40681631984270034,-5687.0,-6327.815,0.020999999999999998,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,masked_reconstruction,50,fold_3,0,20,0.33,passive_conservative,30515,79,0.0025888907094871374,0.3037974683544304,-31.0,-31.8295,0.010499999999999994,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,masked_reconstruction,50,fold_3,0,20,0.33,abstain_only,30515,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,masked_reconstruction,50,fold_3,1,20,0.33,aggressive_crossing,30902,30902,1.0,0.4156041680150152,-5216.0,-6189.413,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,masked_reconstruction,50,fold_3,1,20,0.33,passive_optimistic,30902,30902,1.0,0.4156041680150152,-5216.0,-5864.942,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,masked_reconstruction,50,fold_3,1,20,0.33,passive_conservative,30902,115,0.00372144197786551,0.5043478260869565,1.0,-0.2074999999999998,0.010499999999999999,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,masked_reconstruction,50,fold_3,1,20,0.33,abstain_only,30902,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,masked_reconstruction,50,fold_3,2,20,0.33,aggressive_crossing,29659,29659,1.0,0.4275936477966216,-4295.0,-5229.2585,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,masked_reconstruction,50,fold_3,2,20,0.33,passive_optimistic,29659,29659,1.0,0.4275936477966216,-4295.0,-4917.839,0.020999999999999998,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,masked_reconstruction,50,fold_3,2,20,0.33,passive_conservative,29659,197,0.00664216595299909,0.37055837563451777,-51.0,-53.0685,0.010499999999999997,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,masked_reconstruction,50,fold_3,2,20,0.33,abstain_only,29659,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,masked_reconstruction,50,fold_4,0,20,0.33,aggressive_crossing,27397,27397,1.0,0.43059459064861116,-3803.0,-4666.005499999999,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,masked_reconstruction,50,fold_4,0,20,0.33,passive_optimistic,27397,27397,1.0,0.43059459064861116,-3803.0,-4378.3369999999995,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,masked_reconstruction,50,fold_4,0,20,0.33,passive_conservative,27397,0,0.0,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,masked_reconstruction,50,fold_4,0,20,0.33,abstain_only,27397,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,masked_reconstruction,50,fold_4,1,20,0.33,aggressive_crossing,30774,30774,1.0,0.43630987196984466,-3920.0,-4889.380999999999,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,masked_reconstruction,50,fold_4,1,20,0.33,passive_optimistic,30774,30774,1.0,0.43630987196984466,-3920.0,-4566.254,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,masked_reconstruction,50,fold_4,1,20,0.33,passive_conservative,30774,1521,0.04942483914993176,0.42998027613412226,-213.0,-228.9705,0.010499999999999997,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,masked_reconstruction,50,fold_4,1,20,0.33,abstain_only,30774,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,masked_reconstruction,50,fold_4,2,20,0.33,aggressive_crossing,31790,31790,1.0,0.39971689210443534,-6376.0,-7377.384999999999,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,masked_reconstruction,50,fold_4,2,20,0.33,passive_optimistic,31790,31790,1.0,0.39971689210443534,-6376.0,-7043.59,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,masked_reconstruction,50,fold_4,2,20,0.33,passive_conservative,31790,0,0.0,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,masked_reconstruction,50,fold_4,2,20,0.33,abstain_only,31790,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,masked_reconstruction,50,fold_5,0,20,0.33,aggressive_crossing,32186,32186,1.0,0.4295345802522836,-4536.0,-5549.8589999999995,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,masked_reconstruction,50,fold_5,0,20,0.33,passive_optimistic,32186,32186,1.0,0.4295345802522836,-4536.0,-5211.906,0.020999999999999998,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,masked_reconstruction,50,fold_5,0,20,0.33,passive_conservative,32186,135,0.004194370223078357,0.1111111111111111,-105.0,-106.4175,0.010499999999999997,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,masked_reconstruction,50,fold_5,0,20,0.33,abstain_only,32186,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,masked_reconstruction,50,fold_5,1,20,0.33,aggressive_crossing,29019,29019,1.0,0.44622488714290637,-3121.0,-4035.0984999999996,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,masked_reconstruction,50,fold_5,1,20,0.33,passive_optimistic,29019,29019,1.0,0.44622488714290637,-3121.0,-3730.399,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,masked_reconstruction,50,fold_5,1,20,0.33,passive_conservative,29019,499,0.01719563044901616,0.35070140280561124,-149.0,-154.2395,0.010499999999999999,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,masked_reconstruction,50,fold_5,1,20,0.33,abstain_only,29019,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,masked_reconstruction,50,fold_5,2,20,0.33,aggressive_crossing,31736,31736,1.0,0.4390912528358961,-3866.0,-4865.683999999999,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,masked_reconstruction,50,fold_5,2,20,0.33,passive_optimistic,31736,31736,1.0,0.4390912528358961,-3866.0,-4532.456,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,masked_reconstruction,50,fold_5,2,20,0.33,passive_conservative,31736,30,0.0009452987143937484,0.36666666666666664,-8.0,-8.315,0.010500000000000002,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,masked_reconstruction,50,fold_5,2,20,0.33,abstain_only,31736,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,next_field,10,fold_1,0,20,0.33,aggressive_crossing,0,0,,,0.0,0.0,,unit_proxy,none,ok,
matrix_transformer,next_field,10,fold_1,0,20,0.33,passive_optimistic,0,0,,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,10,fold_1,0,20,0.33,passive_conservative,0,0,,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,10,fold_1,0,20,0.33,abstain_only,0,0,,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,next_field,10,fold_1,1,20,0.33,aggressive_crossing,0,0,,,0.0,0.0,,unit_proxy,none,ok,
matrix_transformer,next_field,10,fold_1,1,20,0.33,passive_optimistic,0,0,,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,10,fold_1,1,20,0.33,passive_conservative,0,0,,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,10,fold_1,1,20,0.33,abstain_only,0,0,,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,next_field,10,fold_1,2,20,0.33,aggressive_crossing,0,0,,,0.0,0.0,,unit_proxy,none,ok,
matrix_transformer,next_field,10,fold_1,2,20,0.33,passive_optimistic,0,0,,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,10,fold_1,2,20,0.33,passive_conservative,0,0,,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,10,fold_1,2,20,0.33,abstain_only,0,0,,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,next_field,10,fold_2,0,20,0.33,aggressive_crossing,1454,1454,1.0,0.2297111416781293,-786.0,-831.8009999999999,0.03149999999999999,unit_proxy,none,ok,
matrix_transformer,next_field,10,fold_2,0,20,0.33,passive_optimistic,1454,1454,1.0,0.2297111416781293,-786.0,-816.534,0.020999999999999994,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,10,fold_2,0,20,0.33,passive_conservative,1454,255,0.17537826685006877,0.27450980392156865,-115.0,-117.6775,0.010499999999999997,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,10,fold_2,0,20,0.33,abstain_only,1454,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,next_field,10,fold_2,1,20,0.33,aggressive_crossing,2,2,1.0,0.0,-2.0,-2.063,0.0315,unit_proxy,none,ok,
matrix_transformer,next_field,10,fold_2,1,20,0.33,passive_optimistic,2,2,1.0,0.0,-2.0,-2.042,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,10,fold_2,1,20,0.33,passive_conservative,2,0,0.0,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,10,fold_2,1,20,0.33,abstain_only,2,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,next_field,10,fold_2,2,20,0.33,aggressive_crossing,0,0,,,0.0,0.0,,unit_proxy,none,ok,
matrix_transformer,next_field,10,fold_2,2,20,0.33,passive_optimistic,0,0,,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,10,fold_2,2,20,0.33,passive_conservative,0,0,,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,10,fold_2,2,20,0.33,abstain_only,0,0,,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,next_field,10,fold_3,0,20,0.33,aggressive_crossing,7,7,1.0,0.0,-7.0,-7.2205,0.0315,unit_proxy,none,ok,
matrix_transformer,next_field,10,fold_3,0,20,0.33,passive_optimistic,7,7,1.0,0.0,-7.0,-7.147,0.020999999999999998,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,10,fold_3,0,20,0.33,passive_conservative,7,0,0.0,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,10,fold_3,0,20,0.33,abstain_only,7,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,next_field,10,fold_3,1,20,0.33,aggressive_crossing,420,420,1.0,0.1380952380952381,-304.0,-317.23,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,next_field,10,fold_3,1,20,0.33,passive_optimistic,420,420,1.0,0.1380952380952381,-304.0,-312.82,0.020999999999999998,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,10,fold_3,1,20,0.33,passive_conservative,420,54,0.12857142857142856,0.1111111111111111,-42.0,-42.567,0.010499999999999995,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,10,fold_3,1,20,0.33,abstain_only,420,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,next_field,10,fold_3,2,20,0.33,aggressive_crossing,407,407,1.0,0.2628992628992629,-193.0,-205.82049999999998,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,next_field,10,fold_3,2,20,0.33,passive_optimistic,407,407,1.0,0.2628992628992629,-193.0,-201.547,0.020999999999999994,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,10,fold_3,2,20,0.33,passive_conservative,407,0,0.0,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,10,fold_3,2,20,0.33,abstain_only,407,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,next_field,10,fold_4,0,20,0.33,aggressive_crossing,9801,9801,1.0,0.19620446893174165,-5955.0,-6263.7315,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,next_field,10,fold_4,0,20,0.33,passive_optimistic,9801,9801,1.0,0.19620446893174165,-5955.0,-6160.821,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,10,fold_4,0,20,0.33,passive_conservative,9801,1232,0.12570145903479238,0.18831168831168832,-768.0,-780.936,0.010499999999999997,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,10,fold_4,0,20,0.33,abstain_only,9801,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,next_field,10,fold_4,1,20,0.33,aggressive_crossing,12859,12859,1.0,0.21992378878606422,-7203.0,-7608.0585,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,next_field,10,fold_4,1,20,0.33,passive_optimistic,12859,12859,1.0,0.21992378878606422,-7203.0,-7473.039,0.020999999999999998,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,10,fold_4,1,20,0.33,passive_conservative,12859,227,0.017653005676957774,0.2422907488986784,-117.0,-119.3835,0.010499999999999999,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,10,fold_4,1,20,0.33,abstain_only,12859,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,next_field,10,fold_4,2,20,0.33,aggressive_crossing,16366,16366,1.0,0.20041549553953317,-9806.0,-10321.529,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,next_field,10,fold_4,2,20,0.33,passive_optimistic,16366,16366,1.0,0.20041549553953317,-9806.0,-10149.686,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,10,fold_4,2,20,0.33,passive_conservative,16366,395,0.024135402664059637,0.15949367088607594,-269.0,-273.1475,0.010499999999999997,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,10,fold_4,2,20,0.33,abstain_only,16366,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,next_field,10,fold_5,0,20,0.33,aggressive_crossing,7,7,1.0,0.2857142857142857,-3.0,-3.2205,0.0315,unit_proxy,none,ok,
matrix_transformer,next_field,10,fold_5,0,20,0.33,passive_optimistic,7,7,1.0,0.2857142857142857,-3.0,-3.147,0.020999999999999998,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,10,fold_5,0,20,0.33,passive_conservative,7,0,0.0,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,10,fold_5,0,20,0.33,abstain_only,7,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,next_field,10,fold_5,1,20,0.33,aggressive_crossing,14055,14055,1.0,0.19537531127712557,-8563.0,-9005.7325,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,next_field,10,fold_5,1,20,0.33,passive_optimistic,14055,14055,1.0,0.19537531127712557,-8563.0,-8858.155,0.020999999999999998,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,10,fold_5,1,20,0.33,passive_conservative,14055,37,0.0026325151191746708,0.13513513513513514,-27.0,-27.3885,0.010500000000000002,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,10,fold_5,1,20,0.33,abstain_only,14055,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,next_field,10,fold_5,2,20,0.33,aggressive_crossing,6230,6230,1.0,0.16613162118780098,-4160.0,-4356.245,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,next_field,10,fold_5,2,20,0.33,passive_optimistic,6230,6230,1.0,0.16613162118780098,-4160.0,-4290.83,0.020999999999999998,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,10,fold_5,2,20,0.33,passive_conservative,6230,0,0.0,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,10,fold_5,2,20,0.33,abstain_only,6230,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,next_field,20,fold_1,0,20,0.33,aggressive_crossing,0,0,,,0.0,0.0,,unit_proxy,none,ok,
matrix_transformer,next_field,20,fold_1,0,20,0.33,passive_optimistic,0,0,,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,20,fold_1,0,20,0.33,passive_conservative,0,0,,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,20,fold_1,0,20,0.33,abstain_only,0,0,,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,next_field,20,fold_1,1,20,0.33,aggressive_crossing,0,0,,,0.0,0.0,,unit_proxy,none,ok,
matrix_transformer,next_field,20,fold_1,1,20,0.33,passive_optimistic,0,0,,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,20,fold_1,1,20,0.33,passive_conservative,0,0,,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,20,fold_1,1,20,0.33,abstain_only,0,0,,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,next_field,20,fold_1,2,20,0.33,aggressive_crossing,0,0,,,0.0,0.0,,unit_proxy,none,ok,
matrix_transformer,next_field,20,fold_1,2,20,0.33,passive_optimistic,0,0,,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,20,fold_1,2,20,0.33,passive_conservative,0,0,,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,20,fold_1,2,20,0.33,abstain_only,0,0,,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,next_field,20,fold_2,0,20,0.33,aggressive_crossing,0,0,,,0.0,0.0,,unit_proxy,none,ok,
matrix_transformer,next_field,20,fold_2,0,20,0.33,passive_optimistic,0,0,,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,20,fold_2,0,20,0.33,passive_conservative,0,0,,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,20,fold_2,0,20,0.33,abstain_only,0,0,,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,next_field,20,fold_2,1,20,0.33,aggressive_crossing,57,57,1.0,0.40350877192982454,-11.0,-12.7955,0.0315,unit_proxy,none,ok,
matrix_transformer,next_field,20,fold_2,1,20,0.33,passive_optimistic,57,57,1.0,0.40350877192982454,-11.0,-12.197,0.020999999999999998,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,20,fold_2,1,20,0.33,passive_conservative,57,0,0.0,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,20,fold_2,1,20,0.33,abstain_only,57,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,next_field,20,fold_2,2,20,0.33,aggressive_crossing,24,24,1.0,0.5416666666666666,2.0,1.244,0.0315,unit_proxy,none,ok,
matrix_transformer,next_field,20,fold_2,2,20,0.33,passive_optimistic,24,24,1.0,0.5416666666666666,2.0,1.496,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,20,fold_2,2,20,0.33,passive_conservative,24,0,0.0,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,20,fold_2,2,20,0.33,abstain_only,24,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,next_field,20,fold_3,0,20,0.33,aggressive_crossing,1044,1044,1.0,0.2796934865900383,-460.0,-492.88599999999997,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,next_field,20,fold_3,0,20,0.33,passive_optimistic,1044,1044,1.0,0.2796934865900383,-460.0,-481.924,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,20,fold_3,0,20,0.33,passive_conservative,1044,0,0.0,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,20,fold_3,0,20,0.33,abstain_only,1044,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,next_field,20,fold_3,1,20,0.33,aggressive_crossing,123,123,1.0,0.3170731707317073,-45.0,-48.8745,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,next_field,20,fold_3,1,20,0.33,passive_optimistic,123,123,1.0,0.3170731707317073,-45.0,-47.583,0.020999999999999998,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,20,fold_3,1,20,0.33,passive_conservative,123,0,0.0,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,20,fold_3,1,20,0.33,abstain_only,123,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,next_field,20,fold_3,2,20,0.33,aggressive_crossing,12675,12675,1.0,0.29128205128205126,-5291.0,-5690.2625,0.03149999999999999,unit_proxy,none,ok,
matrix_transformer,next_field,20,fold_3,2,20,0.33,passive_optimistic,12675,12675,1.0,0.29128205128205126,-5291.0,-5557.175,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,20,fold_3,2,20,0.33,passive_conservative,12675,10,0.0007889546351084812,0.7,4.0,3.895,0.010499999999999999,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,20,fold_3,2,20,0.33,abstain_only,12675,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,next_field,20,fold_4,0,20,0.33,aggressive_crossing,3775,3775,1.0,0.24927152317880794,-1893.0,-2011.9125,0.03149999999999999,unit_proxy,none,ok,
matrix_transformer,next_field,20,fold_4,0,20,0.33,passive_optimistic,3775,3775,1.0,0.24927152317880794,-1893.0,-1972.275,0.020999999999999998,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,20,fold_4,0,20,0.33,passive_conservative,3775,0,0.0,,0.0,0.0,,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,20,fold_4,0,20,0.33,abstain_only,3775,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,next_field,20,fold_4,1,20,0.33,aggressive_crossing,20099,20099,1.0,0.3061843872829494,-7791.0,-8424.1185,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,next_field,20,fold_4,1,20,0.33,passive_optimistic,20099,20099,1.0,0.3061843872829494,-7791.0,-8213.079,0.021,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,20,fold_4,1,20,0.33,passive_conservative,20099,55,0.002736454549977611,0.18181818181818182,-35.0,-35.5775,0.010499999999999994,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,20,fold_4,1,20,0.33,abstain_only,20099,0,0.0,,0.0,0.0,,unit_proxy,baseline_no_trades,ok,
matrix_transformer,next_field,20,fold_4,2,20,0.33,aggressive_crossing,19200,19200,1.0,0.3098958333333333,-7300.0,-7904.799999999999,0.031499999999999986,unit_proxy,none,ok,
matrix_transformer,next_field,20,fold_4,2,20,0.33,passive_optimistic,19200,19200,1.0,0.3098958333333333,-7300.0,-7703.2,0.020999999999999998,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
matrix_transformer,next_field,20,fold_4,2,20,0.33,passive_conservative,19200,88,0.004583333333333333,0.2840909090909091,-38.0,-38.924,0.010499999999999997,unit_proxy,"confidence_only:spread_proxy_missing,liquidity_proxy_missing",ok,
