horizon,lookback,model_family,pretraining_objective,completed_run_count,failed_run_count,mean_accuracy,std_accuracy,mean_macro_f1,std_macro_f1,mean_mcc,std_mcc,mean_ece,std_ece,mean_brier_score,mean_nll
10,20,matrix_transformer,masked_reconstruction,15,0,0.4061412567720745,0.04222251415563395,0.323277585413822,0.02445760290554782,0.00903406626541683,0.027256174527342646,0.14246518329317617,0.05117746569548801,0.6820565456906676,1.1574786475619367
10,20,matrix_transformer,next_field,15,0,0.5570450580658334,0.07913676152067099,0.273269787401566,0.026253181094532604,-0.010431573957061993,0.02147674106695094,0.08467660373607919,0.04141356454005741,0.5922156395429145,1.0104214814495571
10,20,matrix_transformer,none,15,0,0.44768405752244045,0.061944025468767025,0.33360731814589617,0.04587802595723302,0.03795531206225838,0.05542815986205047,0.11649784777266389,0.05835074312672184,0.6398970368909452,1.075612040532024
20,20,matrix_transformer,masked_reconstruction,15,0,0.3930936856239708,0.024437681515130243,0.35466020870184706,0.0423995589677256,0.07606441160909708,0.05266238650013675,0.12811132541748677,0.036928238707865005,0.6930658931979471,1.164744815559397
20,20,matrix_transformer,next_field,15,0,0.462551515595891,0.05159067766412211,0.28051516361273166,0.06367851525022979,0.03199435036658117,0.030061822500321023,0.09558429580479579,0.04201212056517886,0.6569668292480115,1.101104836669083
20,20,matrix_transformer,none,15,0,0.409139097736246,0.02832712482007079,0.3711322885696212,0.05142615445648786,0.09674432093293292,0.07016996629078259,0.09990885128969115,0.05071427328584186,0.6682611202488454,1.1151122077494693
50,20,matrix_transformer,masked_reconstruction,15,0,0.43675621570771334,0.029295294010276682,0.41475508660939525,0.04400270095243839,0.15467325604208731,0.052044563004724875,0.08541195357132751,0.031514322742620726,0.6589250355705388,1.1075139847925368
50,20,matrix_transformer,next_field,15,0,0.41161484421144584,0.06273753589166799,0.3822988716148037,0.07810713861965357,0.11728650716863245,0.08949828177616184,0.08457399354646718,0.056423075357477745,0.6732826166546199,1.1305362557216452
50,20,matrix_transformer,none,15,0,0.44161339995590265,0.04021073948433735,0.4179687985365532,0.044318812792067536,0.16487975603124969,0.061095502486592276,0.07326091676330923,0.03653576004840713,0.650643815424952,1.0919912021926008
