fold,horizon,seed,model,ablation_mode,feature_group,features_used,proxy_features_used,unsupported_groups,accuracy,macro_f1,mcc,ece,brier_score,status
fold_4,50,0,gradient_boosting,remove_one_group,depth_imbalance,43,40,"time_context,true_order_flow_imbalance,cancellation_imbalance,trade_imbalance,queue_position",0.518384361075176,0.518379041153191,0.28754832026455895,0.008971597432996796,0.5776658571750795,completed
fold_4,50,0,gradient_boosting,remove_one_group,top_of_book_imbalance,45,40,"time_context,true_order_flow_imbalance,cancellation_imbalance,trade_imbalance,queue_position",0.5172631881558143,0.5172429896769114,0.285588138906263,0.010622803329357193,0.5781171938692756,completed
fold_4,50,0,gradient_boosting,no_proxy_features,no_proxy,6,0,"time_context,true_order_flow_imbalance,cancellation_imbalance,trade_imbalance,queue_position",0.3780077619663648,0.3769468234002417,0.061344514328379604,0.006410152018938049,0.6563157693135687,completed
fold_5,10,0,gradient_boosting,all_features,all,46,40,"time_context,true_order_flow_imbalance,cancellation_imbalance,trade_imbalance,queue_position",0.8445290151205558,0.7945300465084251,0.7123531769340883,0.01929319033972733,0.2597960298468807,completed
fold_5,10,0,gradient_boosting,remove_one_group,snapshot_order_flow_proxy,6,0,"time_context,true_order_flow_imbalance,cancellation_imbalance,trade_imbalance,queue_position",0.6189466693910911,0.29654368925436064,0.10420286740142422,0.04349818802440717,0.5423756533004259,completed
fold_5,10,0,gradient_boosting,remove_one_group,spread,44,40,"time_context,true_order_flow_imbalance,cancellation_imbalance,trade_imbalance,queue_position",0.8445800980792808,0.7946157513127768,0.7128956295489105,0.012514482349105918,0.2625544498163432,completed
fold_5,10,0,gradient_boosting,remove_one_group,depth_imbalance,43,40,"time_context,true_order_flow_imbalance,cancellation_imbalance,trade_imbalance,queue_position",0.8445800980792808,0.7945866746597762,0.7124886672084448,0.018669916067176887,0.2598795524133775,completed
fold_5,10,0,gradient_boosting,remove_one_group,top_of_book_imbalance,45,40,"time_context,true_order_flow_imbalance,cancellation_imbalance,trade_imbalance,queue_position",0.8445290151205558,0.7945300465084251,0.7123531769340883,0.019291858945110336,0.2597919166172505,completed
fold_5,10,0,gradient_boosting,no_proxy_features,no_proxy,6,0,"time_context,true_order_flow_imbalance,cancellation_imbalance,trade_imbalance,queue_position",0.6189466693910911,0.29654368925436064,0.10420286740142422,0.04349818802440717,0.5423756533004259,completed
fold_5,50,0,gradient_boosting,all_features,all,46,40,"time_context,true_order_flow_imbalance,cancellation_imbalance,trade_imbalance,queue_position",0.5455404577033102,0.5420846824252052,0.3201304506956279,0.037220545690899304,0.5672545202513007,completed
fold_5,50,0,gradient_boosting,remove_one_group,snapshot_order_flow_proxy,6,0,"time_context,true_order_flow_imbalance,cancellation_imbalance,trade_imbalance,queue_position",0.3659327748263179,0.3548811545053942,0.05487207861108251,0.02561034042658578,0.6637040867332122,completed
fold_5,50,0,gradient_boosting,remove_one_group,spread,44,40,"time_context,true_order_flow_imbalance,cancellation_imbalance,trade_imbalance,queue_position",0.5443655496526358,0.5389417739394871,0.3206764072480051,0.03717908036465441,0.5671654649179318,completed
fold_5,50,0,gradient_boosting,remove_one_group,depth_imbalance,43,40,"time_context,true_order_flow_imbalance,cancellation_imbalance,trade_imbalance,queue_position",0.5446465059256232,0.5411426692545412,0.3187985699986749,0.035339448670420485,0.566881559907504,completed
fold_5,50,0,gradient_boosting,remove_one_group,top_of_book_imbalance,45,40,"time_context,true_order_flow_imbalance,cancellation_imbalance,trade_imbalance,queue_position",0.5455404577033102,0.5420846824252052,0.3201304506956279,0.037221052229428356,0.5672548397100429,completed
fold_5,50,0,gradient_boosting,no_proxy_features,no_proxy,6,0,"time_context,true_order_flow_imbalance,cancellation_imbalance,trade_imbalance,queue_position",0.3659327748263179,0.3548811545053942,0.05487207861108251,0.02561034042658578,0.6637040867332122,completed
